EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LongMidRangeAssists,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,Fg2aBlocked,Corner3Assists,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,LostBallOutOfBoundsTurnovers,Travels,Offensive Fouls Drawn,OffensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,HeaveAttempts,LostBallSteals,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyFtPoints,FTDefRebounds,BadPassTurnovers,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,DefFTReboundPct,DefCorner3ReboundPct,SecondChanceCorner3FGA,Fg3aBlocked,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,BlockingFouls,SecondChanceTurnovers,Loose Ball Fouls Drawn,BlockingFoulsDrawn,3SecondViolations,ShortMidRangePctBlocked,SelfOReb,SelfORebPct,Arc3PctBlocked,Charge Fouls Drawn,PtsUnassisted3s,Charge Fouls,ThreePtShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,FTOffRebounds,Clear Path Fouls,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,team_id,year,season,team_vs
101112-1626209-201160-202699-203095,1610612753,"Channing Frye, Mario Hezonja, Jason Smith, Tobias Harris, Evan Fournier","Frye, Hezonja, Smith, Harris, Fournier",101112-1626209-201160-202699-203095,ORL,154.0,1,3.0,-5.0,5.0,6.0,2.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,11.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,6.0,2.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,102.85714285714285,12.6,15.166666666666666,12.6,15.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.4124,0.4133,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.7,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2016,2015-16,True
101112-1626209-201160-202699-203506,1610612753,"Channing Frye, Mario Hezonja, Jason Smith, Tobias Harris, Victor Oladipo","Frye, Hezonja, Smith, Harris, Oladipo",101112-1626209-201160-202699-203506,ORL,104.0,1,2.0,5.0,3.0,3.0,,6.0,,,1.0,1.0,2.0,2.0,,7.0,2.0,,,,2.0,2.0,1.0,2.0,,5.0,2.0,2.0,2.0,,,,,,,1.0,,,,,7.0,,,0.5,0.5,1.0,,1.1666666666666667,,1.1666666666666667,,,1.0,1.0,1.0,83.07692307692308,13.333333333333334,21.333333333333332,13.333333333333334,21.333333333333332,,,,,0.3333333333333333,1.0,1.0,0.5404833333333333,,,,,11.2,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2016,2015-16,True
101112-1626209-201160-203095-203506,1610612753,"Channing Frye, Mario Hezonja, Jason Smith, Evan Fournier, Victor Oladipo","Frye, Hezonja, Smith, Fournier, Oladipo",101112-1626209-201160-203095-203506,ORL,699.0,2,12.0,11.0,21.0,20.0,,41.0,1.0,3.0,4.0,5.0,10.0,15.0,2.0,31.0,20.0,,,,6.0,14.0,3.0,6.0,,15.0,2.0,3.0,8.0,1.0,3.0,1.0,4.0,,1.0,3.0,,6.0,2.0,1.0,23.0,,,0.3,0.3333333333333333,0.6666666666666666,,0.6904761904761905,,0.7045454545454546,,0.25,0.5,0.5,0.5,84.46351931330472,17.095238095238095,17.0,15.666666666666666,15.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,,0.23809523809523808,0.8,0.8,0.521697619047619,,0.045454545454545456,0.0625,,8.413333333333334,,5.0,7.0,1.0,3.0,3.0,6.0,9.0,3.0,1.0,3.0,1.0,,1.0,1.0,1.0,,1.0,0.5,0.5,0.2857142857142857,,,0.3333333333333333,0.7142857142857143,1.0,,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.6190476190476191,0.3333333333333333,23.95,1.0,5.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,8.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,0.75,0.75,0.8,0.13333333333333333,0.2857142857142857,0.4,0.5,1.0,0.625,0.5,0.5,1.0,1.0,1.0,0.5,0.6,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,0.3333333333333333,0.59655,0.25806451612903225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2016,2015-16,True
101112-1626209-201160-203095-203894,1610612753,"Channing Frye, Mario Hezonja, Jason Smith, Evan Fournier, Shabazz Napier","Frye, Hezonja, Smith, Fournier, Napier",101112-1626209-201160-203095-203894,ORL,1551.0,5,26.0,-1.0,49.0,50.0,10.0,99.0,2.0,10.0,3.0,5.0,20.0,37.0,10.0,62.0,63.0,4.0,8.0,14.0,16.0,24.0,8.0,12.0,1.0,28.0,12.0,15.0,22.0,3.0,2.0,3.0,5.0,1.0,5.0,11.0,,12.0,14.0,8.0,49.0,14.0,10.0,0.4,0.5333333333333333,0.5405405405405406,0.5,0.5531914893617021,0.6363636363636364,0.5961538461538461,0.6363636363636364,0.6,0.8,0.75,0.75,91.91489361702128,15.061224489795919,16.26,14.89795918367347,15.92,0.2127659574468085,0.2,0.2,0.5,0.10638297872340426,0.6,0.6,0.5270923913043478,0.47701000000000005,0.15384615384615385,0.19047619047619047,0.22580645161290322,5.491891891891892,0.20408163265306123,15.0,22.0,3.0,7.0,4.0,10.0,12.0,6.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,0.4,0.4444444444444444,0.2127659574468085,1.0,1.0,0.46808510638297873,0.6818181818181818,0.7894736842105263,0.3333333333333333,0.14893617021276595,0.42857142857142855,0.42857142857142855,1.0,0.6808510638297872,0.5,28.060000000000002,5.0,7.0,5.0,6.0,1.0,3.0,5.0,6.0,,13.0,10.0,3.0,1.0,6.0,1.0,6.0,3.0,7.0,4.0,3.0,,,1.0,,0.8333333333333334,0.9285714285714286,0.9285714285714286,0.08108108108108109,0.13636363636363635,0.375,0.6,0.2,0.3333333333333333,0.2857142857142857,0.5714285714285714,,0.5,0.6666666666666666,0.75,0.4,0.06382978723404255,0.3333333333333333,0.3333333333333333,1.0,0.8571428571428571,0.8333333333333334,,0.58485,0.20967741935483872,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,0.6666666666666666,0.14285714285714285,1.0,1.0,0.2727272727272727,1.0,0.09090909090909091,1.0,0.18181818181818182,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2016,2015-16,True
101112-1626209-201160-203095-203901,1610612753,"Channing Frye, Mario Hezonja, Jason Smith, Evan Fournier, Elfrid Payton","Frye, Hezonja, Smith, Fournier, Payton",101112-1626209-201160-203095-203901,ORL,573.0,4,10.0,-7.0,20.0,21.0,5.0,41.0,1.0,2.0,,1.0,5.0,8.0,2.0,12.0,19.0,,,1.0,8.0,2.0,4.0,4.0,1.0,8.0,6.0,11.0,11.0,5.0,1.0,2.0,6.0,3.0,1.0,6.0,,3.0,4.0,2.0,12.0,1.0,5.0,0.8,0.8,0.625,,0.4166666666666667,,0.42857142857142855,0.25,0.8333333333333334,0.6,0.6,0.8,103.03664921465968,13.75,14.19047619047619,13.75,13.285714285714286,0.16666666666666666,0.5,0.5,1.0,0.08333333333333333,,,0.6053958333333334,0.5193,0.14285714285714285,0.2,0.08333333333333333,5.225,0.25,4.0,5.0,,3.0,,4.0,,3.0,,,,,1.0,1.0,2.0,,,,,0.3333333333333333,0.5,,0.4166666666666667,0.8,1.0,,0.25,,,,0.75,,24.775,4.0,,,,,1.0,,,,,,1.0,,3.0,,,3.0,,,,,,,,,,,0.125,0.2,,0.6,,,,,,,,0.5,0.75,0.08333333333333333,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2016,2015-16,True
101112-1626209-201160-203506-203894,1610612753,"Channing Frye, Mario Hezonja, Jason Smith, Victor Oladipo, Shabazz Napier","Frye, Hezonja, Smith, Oladipo, Napier",101112-1626209-201160-203506-203894,ORL,206.0,1,3.0,5.0,6.0,6.0,2.0,12.0,,,1.0,2.0,2.0,5.0,,7.0,2.0,,2.0,,2.0,2.0,1.0,2.0,,5.0,1.0,3.0,4.0,,,,,,,,,,,,7.0,,2.0,0.5,0.5,0.4,,0.5,,0.5,,,0.5,0.6,,83.88349514563107,17.333333333333332,17.0,15.5,16.333333333333332,,,,,0.2857142857142857,0.5,0.5,0.53315,0.6744,,,,7.4799999999999995,0.3333333333333333,1.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.5,0.5,0.2857142857142857,,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.5,1.0,0.14285714285714285,1.0,1.0,1.0,0.7142857142857143,1.0,26.75,,1.0,,,,1.0,,,,,,1.0,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,0.2,0.3333333333333333,0.3333333333333333,0.6666666666666666,,0.25,,,,,1.0,0.5,,0.14285714285714285,,,,,,,0.55335,,,2.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2016,2015-16,True
101112-1626209-201160-203506-203901,1610612753,"Channing Frye, Mario Hezonja, Jason Smith, Victor Oladipo, Elfrid Payton","Frye, Hezonja, Smith, Oladipo, Payton",101112-1626209-201160-203506-203901,ORL,41.0,2,1.0,2.0,2.0,2.0,2.0,4.0,,1.0,,,,1.0,2.0,2.0,,,1.0,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,2.0,2.0,,2.0,2.0,2.0,,,,,,,0.5,0.5,,1.0,1.0,1.0,140.4878048780488,11.5,9.0,11.5,9.0,1.0,,,,,,,0.4099,0.4099,,,1.0,13.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2016,2015-16,True
101112-1626209-201160-203894-203901,1610612753,"Channing Frye, Mario Hezonja, Jason Smith, Shabazz Napier, Elfrid Payton","Frye, Hezonja, Smith, Napier, Payton",101112-1626209-201160-203894-203901,ORL,149.0,1,2.0,4.0,5.0,5.0,5.0,10.0,,1.0,,1.0,3.0,5.0,,6.0,2.0,3.0,5.0,6.0,2.0,4.0,1.0,1.0,,2.0,1.0,2.0,3.0,,,,,,,,,,1.0,,4.0,6.0,5.0,0.3333333333333333,0.5,0.6,0.6,0.5,0.5,0.5,0.5,,1.0,1.0,1.0,96.64429530201342,17.2,12.6,17.2,12.6,0.16666666666666666,,,,0.16666666666666666,,,0.5840500000000001,0.5840500000000001,,,1.0,5.54,1.0,3.0,3.0,,,,1.0,,,,,,,,,,,,,,0.16666666666666666,,,0.5,1.0,1.0,,,,,,0.6666666666666666,,23.7,,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,0.5,1.0,,0.3333333333333333,,1.0,,,,1.0,0.3333333333333333,0.16666666666666666,,,,1.0,1.0,,0.8081,0.3333333333333333,3.0,3.0,,1.0,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,0.5,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2016,2015-16,True
101112-1626209-201228-202699-203506,1610612753,"Channing Frye, Mario Hezonja, C.J. Watson, Tobias Harris, Victor Oladipo","Frye, Hezonja, Watson, Harris, Oladipo",101112-1626209-201228-202699-203506,ORL,162.0,1,3.0,-2.0,5.0,5.0,2.0,10.0,1.0,1.0,,,1.0,2.0,3.0,5.0,7.0,,,3.0,2.0,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,1.0,1.0,,,,,3.0,4.0,,5.0,3.0,2.0,1.0,1.0,0.5,,0.5,,0.625,0.75,1.0,,1.0,,88.88888888888889,19.2,13.2,19.2,13.2,0.5,1.0,1.0,1.0,,,,0.5452,,,,0.6,5.65,0.4,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,1.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2016,2015-16,True
101112-1626209-201228-202699-203932,1610612753,"Channing Frye, Mario Hezonja, C.J. Watson, Tobias Harris, Aaron Gordon","Frye, Hezonja, Watson, Harris, Gordon",101112-1626209-201228-202699-203932,ORL,108.0,1,2.0,-3.0,4.0,4.0,3.0,8.0,,1.0,,,,2.0,2.0,2.0,5.0,,2.0,2.0,,,,,,,,1.0,2.0,,1.0,,1.0,,,1.0,,2.0,2.0,1.0,2.0,2.0,3.0,,,,,,,0.25,0.25,,,1.0,,106.66666666666666,16.5,10.5,14.5,7.75,0.3333333333333333,,,,,,,0.5535,0.5535,0.25,0.3333333333333333,1.0,3.55,0.75,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,,0.3333333333333333,,,,0.6666666666666666,,24.0,4.0,1.0,,,,,,1.0,,,,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,1.0,1.0,0.3333333333333333,,,1.0,,,1.0,,,,,,,,,0.3999,,,1.0,,,,,,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,0.3333333333333333,,,,0.3333333333333333,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2016,2015-16,True
