EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,PenaltyOffPossExcludingTakeFouls,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyOffPossPct,Minutes,PlusMinus,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsUnassisted2s,Fg2aBlocked,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,PenaltyShotQualityAvg,PenaltyPointsPct,LongMidRangeAssists,FTDefRebounds,DefensiveGoaltends,DefFTReboundPct,LongMidRangePctAssisted,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,AtRimPctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PenaltyFtPoints,PenaltyTurnovers,NonShootingFoulsDrawn,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,PenaltyFg3Pct,PenaltyArc3Frequency,PenaltyArc3Accuracy,ShortMidRangeAssists,ShortMidRangePctAssisted,DeadBallTurnovers,NonShootingPenaltyNonTakeFoulsDrawn,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,2pt And 1 Free Throw Trips,SecondChanceFtPoints,BlockingFoulsDrawn,LongMidRangePctBlocked,OffLongMidRangeReboundPct,Loose Ball Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,ThreePtShootingFoulsDrawnPct,Offensive Fouls Drawn,SecondChanceAtRimPctAssisted,Offensive Fouls,LostBallOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Arc3PctBlocked,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,3SecondViolations,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Travels,FTOffRebounds,Charge Fouls Drawn,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,BlockedLongMidRange,Clear Path Fouls,BlockedCorner3,OffensiveGoaltends,HeaveMakes,team_id,year,season,team_vs
1626181-200768-201942-202335-2449,1610612761,"Norman Powell, Kyle Lowry, DeMar DeRozan, Patrick Patterson, Luis Scola","Powell, Lowry, DeRozan, Patterson, Scola",1626181-200768-201942-202335-2449,TOR,132.0,1,4.0,4.0,,4.0,8.0,,87.27272727272727,14.75,18.25,14.75,18.25,,2.0,4.0,,1.0,,,1.0,2.0,,8.0,4.0,,,,1.0,1.0,1.0,,,,,,,,,,8.0,0.5,1.0,1.0,,,,1.0,,1.0,1.0,,0.25,,,,,,0.5918875,,,3.5,1.0,1.0,,,,,,2.0,1.0,3.0,1.0,8.0,,1.0,1.0,,,,0.25,1.0,1.0,1.0,,,0.75,,,,,,,,,,,,,2.0,2.0,,2.0,2.0,,,,,6.0,,2.0,2.0,2.0,2.0,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,0.5,,,,,,,,,,,,,1.0,,,,,0.5,1.0,1.0,1.0,,,,1.0,,,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-201942-202685-202709,1610612761,"Norman Powell, Kyle Lowry, DeMar DeRozan, Jonas Valanciunas, Cory Joseph","Powell, Lowry, DeRozan, Valanciunas, Joseph",1626181-200768-201942-202685-202709,TOR,267.0,2,10.0,9.0,3.0,,19.0,3.0,102.47191011235955,14.4,13.666666666666666,13.1,12.333333333333334,0.3,4.0,-1.0,,1.0,,3.0,1.0,7.0,3.0,8.0,9.0,2.0,1.0,,2.0,4.0,7.0,,,,2.0,,2.0,2.0,4.0,2.0,1.0,0.14285714285714285,0.25,0.3333333333333333,0.14285714285714285,,,0.6666666666666666,,0.6666666666666666,,,0.1,,,0.3,,,0.48115500000000005,0.16666666666666666,0.2222222222222222,9.414285714285715,1.0,3.0,1.0,1.0,1.0,4.0,2.0,,,,,,2.0,,,0.25,0.25,0.25,0.3,0.3333333333333333,0.5,,0.25,1.0,0.6,0.442475,0.25,,2.0,,1.0,,3.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,7.0,,2.0,2.0,1.0,,,,,3.0,3.0,1.0,2.0,1.0,1.0,,1.0,1.0,,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,1.25,1.1666666666666667,0.3,0.3333333333333333,0.5,,0.375,0.5,,,,,1.0,,0.14285714285714285,,0.1,,,,0.2,0.5,0.5,,0.5,1.0,0.5,0.5,0.5553,0.875,24.400000000000002,,,,,,,,3.0,,,,,,,,,,,,,,,,2.0,,,0.6666666666666666,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-201942-202685-2449,1610612761,"Norman Powell, Kyle Lowry, DeMar DeRozan, Jonas Valanciunas, Luis Scola","Powell, Lowry, DeRozan, Valanciunas, Scola",1626181-200768-201942-202685-2449,TOR,8960.0,15,277.0,275.0,18.0,24.0,552.0,18.0,88.71428571428571,17.342960288808666,15.112727272727273,16.653429602888085,14.8,0.06498194945848375,149.0,-19.0,16.0,41.0,22.0,45.0,86.0,165.0,42.0,286.0,305.0,100.0,17.0,37.0,63.0,111.0,150.0,27.0,17.0,53.0,33.0,1.0,73.0,58.0,53.0,26.0,256.0,0.5212121212121212,0.5083333333333333,0.5416666666666666,0.10303030303030303,0.12195121951219512,0.5094339622641509,0.8289473684210527,0.8043478260869565,0.819672131147541,0.6666666666666666,0.8064516129032258,0.17083333333333334,0.3902439024390244,0.4444444444444444,0.1875,0.4888888888888889,0.5116279069767442,0.5149372916666667,0.10227272727272728,0.13829787234042554,7.513939393939394,48.0,79.0,2.0,5.0,3.0,10.0,16.0,72.0,36.0,56.0,26.0,132.0,16.0,0.4186046511627907,0.45569620253164556,0.3,0.35294117647058826,0.42105263157894735,0.32916666666666666,0.6075949367088608,0.6956521739130435,0.5416666666666666,0.29411764705882354,0.4,0.6416666666666667,0.5224029411764706,0.055944055944055944,6.0,11.0,,1.0,0.2727272727272727,33.0,11.0,21.0,11.0,26.0,13.0,49.0,5.0,24.0,75.0,14.0,27.0,5.0,30.0,60.0,14.0,49.0,13.0,20.0,9.0,11.0,16.0,22.0,39.0,5.0,20.0,14.0,6.0,10.0,11.0,7.0,4.0,11.0,8.0,2.0,0.8333333333333334,0.32,0.32,0.5185185185185185,0.4375,0.45454545454545453,0.3125,0.12658227848101267,0.2857142857142857,0.32,0.2992125984251969,0.3870967741935484,0.20833333333333334,0.2857142857142857,0.4,0.8214285714285714,0.9629629629629629,0.8,0.045454545454545456,0.7272727272727273,0.10833333333333334,0.4230769230769231,0.4230769230769231,1.0,0.20416666666666666,0.2653061224489796,0.2653061224489796,0.6923076923076923,0.65625,0.5238095238095238,0.15625,0.2653061224489796,0.4959119047619047,0.1048951048951049,24.904,4.0,3.0,,1.0,6.0,2.0,7.0,12.0,0.2857142857142857,0.35294117647058826,0.16666666666666666,4.0,0.25,26.0,,7.0,5.0,4.0,1.0,1.0,0.058823529411764705,1.0,3.0,2.0,2.0,0.044444444444444446,0.22727272727272727,3.0,1.0,1.0,3.0,0.013157894736842105,4.0,0.09090909090909091,2.0,6.0,,,,,,,,,,,,,1.0,5.0,,,,2.0,1.0,2.0,0.25,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-201942-202687-203082,1610612761,"Norman Powell, Kyle Lowry, DeMar DeRozan, Bismack Biyombo, Terrence Ross","Powell, Lowry, DeRozan, Biyombo, Ross",1626181-200768-201942-202687-203082,TOR,51.0,1,2.0,3.0,,3.0,5.0,,141.1764705882353,12.0,9.0,12.0,9.0,,1.0,1.0,,,,,,1.0,2.0,2.0,1.0,,1.0,,1.0,2.0,2.0,,,,,,1.0,1.0,2.0,1.0,2.0,,,0.5,1.0,,,0.5,,0.5,,,,,,,,,0.6415,0.5,0.5,1.7,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-201942-202687-2449,1610612761,"Norman Powell, Kyle Lowry, DeMar DeRozan, Bismack Biyombo, Luis Scola","Powell, Lowry, DeRozan, Biyombo, Scola",1626181-200768-201942-202687-2449,TOR,4154.0,9,130.0,128.0,32.0,16.0,258.0,32.0,89.43668753009148,17.876923076923077,14.296875,16.476923076923075,13.6484375,0.24615384615384617,69.0,24.0,7.0,29.0,5.0,16.0,36.0,89.0,31.0,163.0,139.0,42.0,10.0,16.0,28.0,49.0,79.0,10.0,6.0,19.0,12.0,1.0,27.0,28.0,43.0,20.0,139.0,0.4044943820224719,0.5238095238095238,0.5629370629370629,0.11235955056179775,0.1724137931034483,0.5263157894736842,0.5833333333333334,0.8888888888888888,0.6666666666666666,0.5,0.8461538461538461,0.23015873015873015,0.2413793103448276,0.2916666666666667,0.12698412698412698,0.3125,0.3125,0.5005328,0.14893617021276595,0.1941747572815534,7.01685393258427,24.0,44.0,7.0,11.0,11.0,20.0,47.0,30.0,15.0,33.0,10.0,84.0,47.0,0.4166666666666667,0.42857142857142855,0.55,0.6538461538461539,0.6911764705882353,0.3492063492063492,0.5454545454545454,0.6153846153846154,0.4166666666666667,0.4230769230769231,0.6363636363636364,0.6428571428571429,0.5171288461538461,0.2883435582822086,3.0,5.0,,1.0,0.6,23.0,8.0,17.0,10.0,19.0,10.0,18.0,3.0,20.0,37.0,8.0,20.0,5.0,24.0,54.0,2.0,18.0,10.0,18.0,8.0,10.0,6.0,23.0,30.0,5.0,6.0,5.0,1.0,4.0,8.0,6.0,2.0,8.0,3.0,,0.9,0.5405405405405406,0.5405405405405406,0.4,0.44,0.4444444444444444,0.29365079365079366,0.11363636363636363,0.4423076923076923,0.375,0.4264705882352941,0.35,0.4090909090909091,0.2857142857142857,0.4444444444444444,0.4375,0.8125,1.0,0.08771929824561403,0.375,0.15079365079365079,0.5263157894736842,0.5555555555555556,1.0,0.14285714285714285,0.5555555555555556,0.5555555555555556,0.8,0.68,0.47058823529411764,0.12,0.5555555555555556,0.51534,0.147239263803681,24.55945945945946,13.0,5.0,2.0,1.0,1.0,4.0,6.0,6.0,0.6666666666666666,0.038461538461538464,1.0,2.0,0.2857142857142857,9.0,2.0,3.0,2.0,,3.0,5.0,0.19230769230769232,0.6,6.0,2.0,2.0,,0.7,4.0,2.0,1.0,1.0,0.02631578947368421,,,1.0,1.0,1.0,0.02702702702702703,0.05263157894736842,2.0,2.0,0.4,0.6666666666666666,0.5,,,,,,3.0,,2.0,0.08,1.0,1.0,2.0,0.2,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-201942-203512-2449,1610612761,"Norman Powell, Kyle Lowry, DeMar DeRozan, Lucas Nogueira, Luis Scola","Powell, Lowry, DeRozan, Nogueira, Scola",1626181-200768-201942-203512-2449,TOR,125.0,1,4.0,4.0,,,8.0,,92.16,11.0,20.25,9.5,20.25,,2.0,1.0,,,,,1.0,1.0,,8.0,7.0,2.0,,1.0,,1.0,1.0,,,,,,,,,,5.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,0.5358125,,,2.5,1.0,1.0,,,,,,,,2.0,,6.0,,,,,,,0.25,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,2.0,3.0,1.0,2.0,3.0,,,1.0,3.0,6.0,,3.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,,1.5,1.5,0.75,,,,,,,,,,,1.0,,,,,,,0.75,0.6666666666666666,0.6666666666666666,1.0,,,1.0,0.6666666666666666,0.5175,0.375,26.166666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-201949-202335-202687,1610612761,"Norman Powell, Kyle Lowry, James Johnson, Patrick Patterson, Bismack Biyombo","Powell, Lowry, Johnson, Patterson, Biyombo",1626181-200768-201949-202335-202687,TOR,20.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.5139,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-201949-202335-2449,1610612761,"Norman Powell, Kyle Lowry, James Johnson, Patrick Patterson, Luis Scola","Powell, Lowry, Johnson, Patterson, Scola",1626181-200768-201949-202335-2449,TOR,180.0,1,6.0,6.0,,1.0,12.0,,96.0,14.833333333333334,15.166666666666666,14.833333333333334,15.166666666666666,,3.0,2.0,,1.0,1.0,1.0,1.0,2.0,3.0,8.0,6.0,2.0,,,1.0,2.0,2.0,1.0,,1.0,3.0,,5.0,3.0,4.0,2.0,8.0,0.5,0.8333333333333334,0.8,,,1.0,1.0,,1.0,,,0.3333333333333333,,,0.3333333333333333,1.0,1.0,0.3848666666666667,0.4,0.5,9.3,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,0.3333333333333333,,,,1.0,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,,,,3.0,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,1.0,,,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-201949-202685-202709,1610612761,"Norman Powell, Kyle Lowry, James Johnson, Jonas Valanciunas, Cory Joseph","Powell, Lowry, Johnson, Valanciunas, Joseph",1626181-200768-201949-202685-202709,TOR,128.0,1,3.0,3.0,3.0,,6.0,3.0,67.5,18.333333333333332,24.333333333333332,15.666666666666666,21.333333333333332,1.0,2.0,3.0,1.0,2.0,,,3.0,4.0,,6.0,3.0,2.0,,1.0,,1.0,2.0,,,,,,2.0,,,,4.0,0.75,0.75,0.75,,,,,1.0,0.3333333333333333,,1.0,0.5,0.5,0.5,,,,0.595525,,,3.5,2.0,2.0,2.0,2.0,3.0,4.0,6.0,4.0,2.0,2.0,1.0,4.0,6.0,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.595525,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,0.4426,0.3333333333333333,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-201949-202685-2449,1610612761,"Norman Powell, Kyle Lowry, James Johnson, Jonas Valanciunas, Luis Scola","Powell, Lowry, Johnson, Valanciunas, Scola",1626181-200768-201949-202685-2449,TOR,86.0,1,4.0,4.0,,,8.0,,133.95348837209303,8.25,13.25,8.25,12.5,,1.0,2.0,,,,,1.0,1.0,,5.0,3.0,2.0,,,1.0,2.0,2.0,,,2.0,1.0,,2.0,2.0,,,5.0,1.0,1.25,1.25,,,,0.5,,0.5,0.5,,,,,,,,0.62995,,,0.9,1.0,1.0,,,,,,,,1.0,,3.0,,,,,,,0.5,1.0,1.0,,,,1.0,,,,1.0,,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,3.0,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,0.5,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,24.1,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-201949-202687-2449,1610612761,"Norman Powell, Kyle Lowry, James Johnson, Bismack Biyombo, Luis Scola","Powell, Lowry, Johnson, Biyombo, Scola",1626181-200768-201949-202687-2449,TOR,956.0,1,28.0,30.0,,6.0,58.0,,87.36401673640167,16.214285714285715,16.733333333333334,15.357142857142858,15.4,,16.0,4.0,2.0,3.0,1.0,4.0,9.0,16.0,8.0,35.0,31.0,10.0,1.0,3.0,9.0,15.0,18.0,2.0,1.0,3.0,6.0,1.0,7.0,8.0,10.0,3.0,27.0,0.5625,0.5625,0.6071428571428571,0.0625,,0.6666666666666666,0.6923076923076923,1.0,0.75,,1.0,0.125,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.25,0.25,0.5929916666666667,0.14285714285714285,0.15789473684210525,7.23125,6.0,9.0,,,,,,8.0,4.0,7.0,3.0,17.0,,0.4444444444444444,0.5,,,,0.375,0.6666666666666666,0.75,0.5,,,0.7083333333333334,,,,3.0,,0.75,,3.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,3.0,8.0,2.0,2.0,1.0,8.0,9.0,2.0,6.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,,1.0,,1.0,1.0,4.0,3.0,1.0,4.0,1.0,,1.0,0.375,0.375,1.0,1.1666666666666667,1.1666666666666667,0.3333333333333333,0.1111111111111111,0.2857142857142857,0.2,0.25,0.3333333333333333,1.0,0.2,,0.75,1.0,,,0.25,0.08333333333333333,1.0,1.0,1.0,0.25,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,1.0,0.3333333333333333,0.16666666666666666,0.65575,0.22857142857142856,24.7125,,,,,,,,,,,,1.0,0.5,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,,0.1111111111111111,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-201960-202335-202685,1610612761,"Norman Powell, Kyle Lowry, DeMarre Carroll, Patrick Patterson, Jonas Valanciunas","Powell, Lowry, Carroll, Patterson, Valanciunas",1626181-200768-201960-202335-202685,TOR,132.0,1,4.0,4.0,3.0,,8.0,3.0,87.27272727272727,15.0,18.0,15.0,18.0,0.75,2.0,4.0,1.0,1.0,,,1.0,3.0,2.0,4.0,,2.0,,1.0,2.0,3.0,4.0,,,1.0,,,,1.0,2.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.5,,,,1.0,1.0,1.0,,1.0,0.3333333333333333,1.0,1.0,,,,0.5517666666666666,0.25,0.25,4.566666666666666,,2.0,,1.0,1.0,2.0,2.0,,,,,,2.0,,,0.5,0.5,0.5,0.6666666666666666,,,,0.5,,0.6666666666666666,0.5314,0.5,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,0.5,,0.5,0.5,,,,,1.0,,0.5,,,,,,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-201960-202687-202709,1610612761,"Norman Powell, Kyle Lowry, DeMarre Carroll, Bismack Biyombo, Cory Joseph","Powell, Lowry, Carroll, Biyombo, Joseph",1626181-200768-201960-202687-202709,TOR,149.0,1,5.0,5.0,,,10.0,,96.64429530201342,18.4,11.4,15.6,11.4,,2.0,2.0,,1.0,,1.0,1.0,5.0,,5.0,3.0,,,1.0,,1.0,3.0,,,1.0,,,,2.0,,,2.0,0.2,0.4166666666666667,0.4166666666666667,,,,,1.0,1.0,,1.0,0.16666666666666666,,,0.16666666666666666,,,0.5389583333333333,,,5.16,1.0,3.0,,,,,,2.0,1.0,2.0,1.0,5.0,,1.0,1.0,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,0.6666666666666666,,,,,,,,2.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,3.0,,1.0,1.0,1.0,1.0,,,2.0,2.0,,3.0,,3.0,,,,,,,,1.0,1.0,1.0,,0.75,0.75,0.16666666666666666,,0.5,,0.5,0.5,,,,,,,,,,,,,0.16666666666666666,1.0,1.0,1.0,0.5,,0.5,1.0,0.577025,0.6,25.3,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-201960-202709-203512,1610612761,"Norman Powell, Kyle Lowry, DeMarre Carroll, Cory Joseph, Lucas Nogueira","Powell, Lowry, Carroll, Joseph, Nogueira",1626181-200768-201960-202709-203512,TOR,71.0,1,2.0,2.0,,,4.0,,81.12676056338029,15.5,20.0,15.5,20.0,,1.0,1.0,,,,,2.0,2.0,,4.0,3.0,4.0,,,1.0,1.0,1.0,,,,,,1.0,,,,4.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,0.55685,,,2.1,2.0,2.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-202335-202685-202709,1610612761,"Norman Powell, Kyle Lowry, Patrick Patterson, Jonas Valanciunas, Cory Joseph","Powell, Lowry, Patterson, Valanciunas, Joseph",1626181-200768-202335-202685-202709,TOR,287.0,4,11.0,11.0,5.0,6.0,22.0,5.0,110.38327526132404,12.0,14.090909090909092,11.272727272727273,12.363636363636363,0.45454545454545453,5.0,7.0,,1.0,1.0,1.0,4.0,7.0,7.0,15.0,8.0,6.0,1.0,1.0,3.0,4.0,6.0,,,,1.0,,2.0,5.0,9.0,3.0,13.0,0.5714285714285714,0.4444444444444444,0.5769230769230769,0.14285714285714285,,,0.75,1.0,0.8,,1.0,0.1111111111111111,,,0.1111111111111111,1.0,1.0,0.5000333333333333,0.3076923076923077,0.3,4.414285714285714,3.0,5.0,1.0,3.0,1.0,3.0,5.0,2.0,1.0,1.0,1.0,2.0,5.0,0.25,0.3333333333333333,0.3333333333333333,0.2,0.35714285714285715,0.5555555555555556,0.6,0.75,0.3333333333333333,0.6,0.3333333333333333,0.7777777777777778,0.50918,0.3333333333333333,,,,,,2.0,1.0,1.0,,,,2.0,1.0,,2.0,1.0,1.0,1.0,2.0,,2.0,2.0,,,,,,2.0,2.0,,2.0,,2.0,,,,,,,,,,,1.0,0.5,0.5,0.2222222222222222,0.2,0.6666666666666666,,0.4,1.0,,,,,1.0,,,,,,,,0.2222222222222222,,,,0.5,1.0,0.5,,0.517275,0.13333333333333333,26.35,3.0,,,,2.0,,2.0,,,0.4,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,0.3333333333333333,,,,,1.0,0.5,,,,,,,,,,0.5,,,,,,,,1.0,,,,,,,,,,,1610612761,2016,2015-16,False
