EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyTsPct,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyFG2M,PenaltyFg2Pct,PenaltyEfgPct,Defensive 3 Seconds Violations,HeaveAttempts,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,PenaltyAtRimFGM,PenaltyAtRimAccuracy,LongMidRangePctBlocked,SecondChanceCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,PenaltyTurnovers,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,DefensiveGoaltends,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,Corner3PctBlocked,3SecondViolations,Clear Path Fouls,OffensiveGoaltends,team_id,year,season,team_vs
1627751-1627854-1628401-200746-201158,1610612759,"Jakob Poeltl, Bryn Forbes, Derrick White, LaMarcus Aldridge, Marco Belinelli","Poeltl, Forbes, White, Aldridge, Belinelli",1627751-1627854-1628401-200746-201158,SAS,691.0,3,12.0,-8.0,20.0,21.0,1.0,41.0,1.0,1.0,1.0,1.0,6.0,10.0,2.0,4.0,3.0,5.0,9.0,15.0,3.0,5.0,1.0,28.0,36.0,1.0,1.0,2.0,2.0,16.0,9.0,2.0,5.0,3.0,1.0,1.0,3.0,4.0,3.0,1.0,11.0,1.0,4.0,2.0,6.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,26.0,0.1111111111111111,0.125,1.0,0.6,0.6,0.6,1.0,0.675,1.0,0.7,1.0,0.25,0.06666666666666667,0.1,1.0,0.16666666666666666,0.8,0.8571428571428571,0.125,0.25,1.0,1.0,0.8,85.44138929088277,19.3,14.523809523809524,19.3,13.714285714285714,0.05,1.0,1.0,0.5,0.6,0.6666666666666666,0.16666666666666666,0.2,0.5,0.5,0.25,0.6,0.6,1.0,1.0,1.0,0.3,0.6,0.45038999999999996,0.7238,0.1,0.06666666666666667,0.2,0.07142857142857142,9.866666666666667,25.259999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,False
1627751-1627854-1628401-200746-201942,1610612759,"Jakob Poeltl, Bryn Forbes, Derrick White, LaMarcus Aldridge, DeMar DeRozan","Poeltl, Forbes, White, Aldridge, DeRozan",1627751-1627854-1628401-200746-201942,SAS,11114.0,21,185.0,-17.0,359.0,358.0,37.0,717.0,45.0,71.0,11.0,20.0,42.0,95.0,50.0,121.0,19.0,59.0,137.0,287.0,21.0,64.0,31.0,368.0,385.0,16.0,32.0,40.0,154.0,120.0,57.0,14.0,59.0,19.0,9.0,77.0,19.0,96.0,17.0,24.0,211.0,33.0,60.0,77.0,140.0,43.0,183.0,28.0,24.0,17.0,2.0,36.0,29.0,60.0,6.0,58.0,44.0,12.0,,26.0,,328.0,0.5620437956204379,0.5923076923076923,0.9047619047619048,0.328125,0.328125,0.47735191637630664,0.5,0.48005698005698005,0.4861111111111111,0.5,0.5,0.18233618233618235,0.0313588850174216,0.06315789473684211,0.7475728155339806,0.22,0.8333333333333334,0.7828571428571428,0.21243523316062177,0.20754716981132076,0.5428571428571428,0.8421052631578947,0.8064516129032258,92.89904624797553,15.883008356545961,15.11731843575419,15.298050139275766,14.55586592178771,0.2022792022792023,0.6338028169014085,0.6617647058823529,0.2706552706552707,0.4421052631578947,0.47191011235955055,0.5714285714285714,0.34472934472934474,0.4132231404958678,0.4132231404958678,0.16809116809116809,0.3220338983050847,0.3220338983050847,0.8947368421052632,0.5555555555555556,0.55,0.38461538461538464,0.3220338983050847,0.475572792022792,0.5496161290322581,0.07123287671232877,0.08637873754152824,,0.10869565217391304,11.015331010452963,25.5828125,3.0,23.0,1.0,2.0,5.0,1.0,4.0,1.0,1.0,4.0,5.0,1.0,1.0,2.0,2.0,6.0,2.0,25.0,28.0,8.0,2.0,3.0,10.0,4.0,19.0,2.0,12.0,7.0,2.0,2.0,3.0,6.0,3.0,1.0,3.0,6.0,1.0,2.0,21.0,14.0,7.0,21.0,10.0,2.0,3.0,2.0,1.0,0.25,0.25,0.04225352112676056,0.5277777777777778,0.5,0.3333333333333333,0.18604651162790697,0.38461538461538464,0.16901408450704225,0.15,0.6666666666666666,0.8571428571428571,1.0,0.05434782608695652,0.47619047619047616,0.5555555555555556,0.56,0.014245014245014245,0.4,0.4,1.0,0.18181818181818182,0.1111111111111111,0.25,1.0,0.5,0.5,0.5981,0.005434782608695652,0.008356545961002786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,False
1627751-1627854-1628401-200752-201158,1610612759,"Jakob Poeltl, Bryn Forbes, Derrick White, Rudy Gay, Marco Belinelli","Poeltl, Forbes, White, Gay, Belinelli",1627751-1627854-1628401-200752-201158,SAS,434.0,6,7.0,-10.0,14.0,17.0,1.0,31.0,1.0,1.0,,,,3.0,2.0,3.0,,3.0,3.0,7.0,,5.0,,6.0,16.0,,,,6.0,,,,3.0,,1.0,3.0,,3.0,,,6.0,1.0,3.0,3.0,6.0,1.0,7.0,3.0,2.0,1.0,,3.0,2.0,3.0,,4.0,1.0,1.0,,1.0,,6.0,1.0,1.0,,,,0.42857142857142855,,0.25,,0.25,,0.4166666666666667,0.14285714285714285,0.3333333333333333,0.75,0.25,1.0,0.8571428571428571,0.1111111111111111,0.3333333333333333,1.0,1.0,1.0,102.85714285714286,14.642857142857142,13.470588235294118,14.428571428571429,13.470588235294118,0.08333333333333333,1.0,1.0,0.25,,,,0.25,0.6666666666666666,0.6666666666666666,0.25,,,,,,0.5,,0.5097833333333334,,0.08333333333333333,0.14285714285714285,,,12.114285714285714,24.46,,,,,2.0,,,,,,,,,,,,,1.0,2.0,,,,,1.0,2.0,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,0.5,1.0,,,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,False
1627751-1627854-1628401-200752-201942,1610612759,"Jakob Poeltl, Bryn Forbes, Derrick White, Rudy Gay, DeMar DeRozan","Poeltl, Forbes, White, Gay, DeRozan",1627751-1627854-1628401-200752-201942,SAS,851.0,8,14.0,-2.0,26.0,27.0,3.0,53.0,4.0,5.0,1.0,2.0,2.0,7.0,2.0,5.0,3.0,6.0,8.0,17.0,4.0,7.0,3.0,31.0,33.0,1.0,3.0,2.0,6.0,10.0,9.0,2.0,6.0,3.0,1.0,3.0,3.0,6.0,2.0,,15.0,2.0,5.0,5.0,10.0,3.0,13.0,1.0,1.0,,,3.0,1.0,3.0,,3.0,5.0,1.0,,3.0,,29.0,0.375,0.42857142857142855,0.75,0.5714285714285714,0.5714285714285714,0.47058823529411764,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.5961538461538461,0.3333333333333333,0.2916666666666667,0.058823529411764705,0.14285714285714285,0.625,0.2222222222222222,0.7142857142857143,0.6666666666666666,0.25,0.4,0.3333333333333333,1.0,0.75,89.68272620446534,16.76923076923077,15.37037037037037,16.076923076923077,13.88888888888889,0.20833333333333334,0.8,0.8,0.2916666666666667,0.2857142857142857,0.3333333333333333,,0.20833333333333334,0.4,0.4,0.25,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.49218541666666665,0.53155,0.11538461538461539,0.15789473684210525,,0.06451612903225806,9.358823529411765,25.457142857142856,,5.0,,1.0,1.0,,,,,,,,,,,3.0,1.0,2.0,1.0,1.0,,,1.0,,3.0,,,3.0,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,1.0,,,0.3333333333333333,,,0.3333333333333333,,0.75,0.6666666666666666,0.09090909090909091,,0.5,0.5,0.041666666666666664,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,False
1627751-1627854-1628401-200752-201967,1610612759,"Jakob Poeltl, Bryn Forbes, Derrick White, Rudy Gay, Dante Cunningham","Poeltl, Forbes, White, Gay, Cunningham",1627751-1627854-1628401-200752-201967,SAS,69.0,1,1.0,-2.0,3.0,3.0,,6.0,,,,,,1.0,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,125.21739130434784,12.666666666666666,10.333333333333334,12.666666666666666,10.333333333333334,,,,1.0,,,,,,,,,,,,,,,0.3817,,,,,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,False
1627751-1627854-1628401-200752-201988,1610612759,"Jakob Poeltl, Bryn Forbes, Derrick White, Rudy Gay, Patty Mills","Poeltl, Forbes, White, Gay, Mills",1627751-1627854-1628401-200752-201988,SAS,51.0,2,1.0,-2.0,1.0,2.0,,3.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,2.0,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,84.70588235294117,21.0,15.0,21.0,15.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,0.4095,,,,,,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,False
1627751-1627854-1628401-200752-202722,1610612759,"Jakob Poeltl, Bryn Forbes, Derrick White, Rudy Gay, Davis Bertans","Poeltl, Forbes, White, Gay, Bertans",1627751-1627854-1628401-200752-202722,SAS,399.0,5,7.0,11.0,13.0,10.0,1.0,23.0,3.0,5.0,1.0,1.0,1.0,2.0,4.0,4.0,,1.0,8.0,11.0,,1.0,2.0,18.0,7.0,1.0,1.0,2.0,6.0,10.0,,2.0,1.0,,1.0,3.0,,3.0,,,6.0,,5.0,2.0,7.0,1.0,8.0,,,1.0,,1.0,,2.0,,4.0,3.0,1.0,,2.0,,16.0,0.375,0.42857142857142855,,,,0.7272727272727273,1.0,0.6666666666666666,1.0,0.6923076923076923,1.0,0.08333333333333333,0.09090909090909091,,0.3333333333333333,,0.7142857142857143,0.5384615384615384,0.25,,0.3333333333333333,,0.6666666666666666,83.00751879699247,12.461538461538462,23.7,12.461538461538462,21.8,0.4166666666666667,0.6,0.75,0.16666666666666666,0.5,0.5,,0.3333333333333333,1.0,1.0,0.08333333333333333,,,,1.0,1.0,0.5,,0.5033166666666666,,0.15384615384615385,0.16666666666666666,,0.1111111111111111,9.263636363636364,24.9,1.0,,,,,,,,,,,1.0,,,2.0,,,2.0,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,,1.0,1.0,2.0,1.0,,,,1.0,0.2,,,,1.0,,,1.0,,0.5,1.0,,1.0,0.6666666666666666,0.25,,,,,,,,,,,0.4116,0.1111111111111111,0.07692307692307693,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,False
1627751-1627854-1628401-201158-201942,1610612759,"Jakob Poeltl, Bryn Forbes, Derrick White, Marco Belinelli, DeMar DeRozan","Poeltl, Forbes, White, Belinelli, DeRozan",1627751-1627854-1628401-201158-201942,SAS,568.0,6,9.0,-4.0,19.0,20.0,2.0,39.0,3.0,7.0,,1.0,1.0,2.0,2.0,4.0,2.0,4.0,6.0,13.0,3.0,7.0,,21.0,25.0,1.0,2.0,2.0,8.0,4.0,9.0,,4.0,2.0,,4.0,3.0,7.0,2.0,1.0,17.0,1.0,4.0,3.0,7.0,2.0,9.0,2.0,,,,,4.0,4.0,,1.0,,,,,,19.0,0.6666666666666666,0.6666666666666666,1.0,0.42857142857142855,0.42857142857142855,0.46153846153846156,0.5,0.525,0.5,0.525,0.5,0.35,,,0.5,0.14285714285714285,1.0,0.7,0.18181818181818182,,0.3333333333333333,1.0,1.0,98.87323943661971,14.473684210526315,14.65,13.789473684210526,14.45,0.35,0.42857142857142855,0.42857142857142855,0.1,0.5,0.5,1.0,0.2,0.5,0.5,0.2,0.5,0.5,1.0,0.5,,0.7,0.5,0.5416624999999999,0.5851,,,,0.09523809523809523,7.3999999999999995,25.099999999999998,,,,1.0,3.0,,,,,,,,,,,,1.0,3.0,,1.0,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,0.25,0.25,,,0.5,0.5,,,,1.0,,0.15,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,False
1627751-1627854-1628401-201158-201967,1610612759,"Jakob Poeltl, Bryn Forbes, Derrick White, Marco Belinelli, Dante Cunningham","Poeltl, Forbes, White, Belinelli, Cunningham",1627751-1627854-1628401-201158-201967,SAS,150.0,3,2.0,2.0,5.0,4.0,3.0,9.0,1.0,4.0,,2.0,,1.0,,1.0,,3.0,1.0,6.0,,3.0,,2.0,,,2.0,,2.0,,,,3.0,,2.0,1.0,,1.0,,,2.0,3.0,,2.0,2.0,5.0,7.0,,,1.0,,1.0,,,,2.0,,,,,,2.0,1.0,1.0,,,,0.16666666666666666,,0.1111111111111111,,0.1111111111111111,,0.3333333333333333,0.3333333333333333,,1.0,0.6,,1.0,0.625,1.0,,1.0,,86.4,21.8,10.25,16.2,10.25,0.4444444444444444,0.25,0.5,0.1111111111111111,,,,0.1111111111111111,,,0.3333333333333333,,,,0.5,,0.7777777777777778,,0.5234055555555556,0.5636666666666666,,,,,5.183333333333334,26.400000000000002,,,,,,,2.0,,,2.0,,,,,,,,1.0,,2.0,,,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,0.5,,,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,,,0.16666666666666666,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,False
1627751-1627854-1628401-201158-201988,1610612759,"Jakob Poeltl, Bryn Forbes, Derrick White, Marco Belinelli, Patty Mills","Poeltl, Forbes, White, Belinelli, Mills",1627751-1627854-1628401-201158-201988,SAS,217.0,4,4.0,2.0,8.0,9.0,,17.0,1.0,2.0,,,,,,,,3.0,1.0,2.0,,3.0,3.0,5.0,3.0,,,,,2.0,,,3.0,,,,,,,,,,3.0,1.0,4.0,,4.0,1.0,,,,,1.0,2.0,,3.0,4.0,,,2.0,,5.0,,,,,,0.5,,0.2,,0.35714285714285715,,0.6,,,1.0,,0.75,0.8,,,,,1.0,112.8110599078341,9.875,15.333333333333334,9.875,15.333333333333334,0.4,0.5,0.5,,,,,,,,0.6,,,,,,1.0,,0.52559,,0.2857142857142857,0.5,,,2.2,26.03333333333333,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,False
