EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceAtRimFGA,LongMidRangeFGM,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,Fg2aBlocked,LongMidRangeAssists,OffTwoPtRebounds,LostBallSteals,PenaltyTurnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyDefPoss,DefThreePtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Charge Fouls Drawn,DefThreePtReboundPct,DefArc3ReboundPct,PenaltyArc3FGA,PenaltyFG3A,PenaltyArc3Frequency,SecondChanceAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG3A,PenaltyFtPoints,PtsPutbacks,Corner3Assists,FTOffRebounds,SelfOReb,Loose Ball Fouls Drawn,BlockedAtRim,SecondChanceFg2Pct,SecondChanceEfgPct,OffFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyAtRimFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonShootingPenaltyNonTakeFouls,FTDefRebounds,Offensive Fouls Drawn,DefFTReboundPct,OffLongMidRangeReboundPct,2pt And 1 Free Throw Trips,StepOutOfBoundsTurnovers,Charge Fouls,Travels,Technical Free Throw Trips,Loose Ball Fouls,DefensiveGoaltends,SecondChanceTurnovers,3SecondViolations,Offensive Fouls,BlockedLongMidRange,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,HeaveAttempts,Fg3aBlocked,OffensiveGoaltends,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,Clear Path Fouls,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,BlockedCorner3,HeaveMakes,team_id,year,season,team_vs
1626145-1626157-1628966-1629006-201229,1610612750,"Tyus Jones, Karl-Anthony Towns, Keita Bates-Diop, Josh Okogie, Anthony Tolliver","Jones, Towns, Bates-Diop, Okogie, Tolliver",1626145-1626157-1628966-1629006-201229,MIN,335.0,4,6.0,-3.0,12.0,12.0,2.0,24.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,5.0,1.0,4.0,2.0,9.0,12.0,1.0,2.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,5.0,5.0,1.0,6.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,7.0,1.0,1.0,1.0,0.25,0.25,0.4,0.3888888888888889,0.45,0.5,0.4444444444444444,1.0,1.0,0.3333333333333333,1.0,0.16666666666666666,0.5,1.0,1.0,1.0,103.16417910447761,13.833333333333334,14.083333333333334,12.916666666666666,14.083333333333334,0.1111111111111111,1.0,1.0,1.0,0.2222222222222222,0.5,0.5,1.0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5555555555555556,0.3333333333333333,0.5169999999999999,0.4323,0.1,0.16666666666666666,0.2222222222222222,11.1,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2019,2018-19,True
1626145-1626157-1628966-1629006-201959,1610612750,"Tyus Jones, Karl-Anthony Towns, Keita Bates-Diop, Josh Okogie, Taj Gibson","Jones, Towns, Bates-Diop, Okogie, Gibson",1626145-1626157-1628966-1629006-201959,MIN,459.0,2,8.0,8.0,14.0,13.0,2.0,27.0,5.0,7.0,3.0,6.0,1.0,,1.0,1.0,9.0,14.0,1.0,1.0,,21.0,13.0,2.0,,,12.0,,1.0,1.0,6.0,,6.0,,4.0,1.0,12.0,,5.0,5.0,2.0,7.0,1.0,,1.0,,1.0,1.0,,2.0,2.0,,,21.0,0.6666666666666666,0.6666666666666666,,1.0,1.0,0.6428571428571429,0.7,0.7,,0.06666666666666667,1.0,0.7142857142857143,,0.7142857142857143,0.4,,,0.6666666666666666,1.0,84.70588235294117,14.714285714285714,19.46153846153846,13.428571428571429,19.307692307692307,0.4666666666666667,0.7142857142857143,1.0,0.8,0.4,0.5,0.75,0.3333333333333333,0.06666666666666667,,0.06666666666666667,1.0,1.0,,0.5333333333333333,1.0,0.46951333333333334,0.4341,,,,4.957142857142857,24.6,2.0,1.0,1.0,1.0,1.0,2.0,6.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.4,0.5,0.3333333333333333,0.5,1.0,1.0,1.0,0.5,0.3966,0.09523809523809523,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2019,2018-19,True
1626145-1626157-1628966-1629006-203476,1610612750,"Tyus Jones, Karl-Anthony Towns, Keita Bates-Diop, Josh Okogie, Gorgui Dieng","Jones, Towns, Bates-Diop, Okogie, Dieng",1626145-1626157-1628966-1629006-203476,MIN,201.0,1,3.0,-10.0,7.0,8.0,,15.0,,1.0,1.0,2.0,,,,1.0,1.0,3.0,,1.0,,2.0,12.0,,,,2.0,,1.0,,1.0,,1.0,,,1.0,2.0,,1.0,2.0,,2.0,,,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,,,0.3333333333333333,0.25,0.25,,0.25,0.6666666666666666,1.0,,1.0,,,,,1.0,107.46268656716417,16.714285714285715,10.5,16.714285714285715,10.5,0.25,,,,0.5,0.5,0.5,1.0,,,0.25,,,,0.5,,0.4802,,,,,5.333333333333333,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2019,2018-19,True
1626145-1626157-1628966-1629006-203952,1610612750,"Tyus Jones, Karl-Anthony Towns, Keita Bates-Diop, Josh Okogie, Andrew Wiggins","Jones, Towns, Bates-Diop, Okogie, Wiggins",1626145-1626157-1628966-1629006-203952,MIN,3.0,1,,,1.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,480.0,3.0,,3.0,,,,,,,,,,,,1.0,,,,1.0,,0.3708,,,,,,25.2,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.3708,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2019,2018-19,True
1626145-1626157-1628966-1629006-203967,1610612750,"Tyus Jones, Karl-Anthony Towns, Keita Bates-Diop, Josh Okogie, Dario Saric","Jones, Towns, Bates-Diop, Okogie, Saric",1626145-1626157-1628966-1629006-203967,MIN,1526.0,8,25.0,-16.0,51.0,53.0,9.0,104.0,14.0,25.0,3.0,8.0,3.0,6.0,2.0,12.0,19.0,36.0,3.0,18.0,8.0,55.0,71.0,10.0,2.0,14.0,18.0,6.0,12.0,2.0,9.0,2.0,11.0,1.0,6.0,2.0,24.0,5.0,9.0,14.0,14.0,28.0,6.0,5.0,5.0,2.0,3.0,5.0,6.0,12.0,9.0,10.0,5.0,41.0,0.47368421052631576,0.6428571428571429,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.5277777777777778,0.4351851851851852,0.4661016949152542,0.5384615384615384,0.3333333333333333,1.0,0.5294117647058824,0.3333333333333333,0.56,0.40625,0.3,0.5714285714285714,0.6,0.4,98.1389252948886,15.137254901960784,14.226415094339623,14.588235294117647,13.075471698113208,0.46296296296296297,0.56,0.56,0.42857142857142855,0.14814814814814814,0.375,0.42857142857142855,0.6666666666666666,0.05555555555555555,0.1111111111111111,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.5,0.7962962962962963,0.16666666666666666,0.5577592592592593,0.568225,0.0847457627118644,0.12195121951219512,0.2545454545454545,4.444444444444445,24.422222222222224,6.0,9.0,2.0,,1.0,2.0,20.0,3.0,1.0,1.0,8.0,1.0,,3.0,1.0,3.0,2.0,,2.0,6.0,,,0.16666666666666666,0.027777777777777776,,0.125,0.47058823529411764,0.45454545454545453,0.6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.75,0.5757,0.03636363636363636,0.11764705882352941,13.0,5.0,,,,0.625,0.5714285714285714,2.0,3.0,0.5,5.0,1.0,1.0,2.0,1.0,6.0,2.0,2.0,10.0,1.0,1.0,2.0,1.0,2.0,0.6,0.5,0.5,0.4,1.0,0.06451612903225806,0.16666666666666666,0.16666666666666666,1.0,0.5555555555555556,0.16666666666666666,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2019,2018-19,True
1626145-1626157-1628966-1629244-201229,1610612750,"Tyus Jones, Karl-Anthony Towns, Keita Bates-Diop, Cameron Reynolds, Anthony Tolliver","Jones, Towns, Bates-Diop, Reynolds, Tolliver",1626145-1626157-1628966-1629244-201229,MIN,60.0,2,1.0,1.0,1.0,3.0,,4.0,,,1.0,1.0,,,,,1.0,1.0,,,,2.0,1.0,,,,2.0,,,,1.0,,1.0,,,1.0,2.0,,1.0,2.0,,2.0,,,,,,,1.0,1.0,,,,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,,1.0,,,,1.0,,96.0,17.0,14.333333333333334,17.0,14.333333333333334,,,,,1.0,1.0,1.0,1.0,,,,,,,,,0.4096,,,,,12.2,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2019,2018-19,True
1626145-1626157-1628966-1629244-201959,1610612750,"Tyus Jones, Karl-Anthony Towns, Keita Bates-Diop, Cameron Reynolds, Taj Gibson","Jones, Towns, Bates-Diop, Reynolds, Gibson",1626145-1626157-1628966-1629244-201959,MIN,326.0,3,5.0,4.0,11.0,10.0,1.0,21.0,3.0,3.0,,1.0,2.0,1.0,2.0,3.0,5.0,6.0,2.0,4.0,4.0,20.0,16.0,,,3.0,8.0,6.0,3.0,2.0,4.0,2.0,6.0,2.0,3.0,,14.0,,1.0,1.0,1.0,2.0,1.0,,,,,,4.0,4.0,2.0,4.0,1.0,17.0,0.8,0.8,1.0,0.5,0.5,0.8333333333333334,0.8,0.8333333333333334,1.5,0.4,,0.25,,0.2,0.5,,1.0,,,92.76073619631902,13.727272727272727,17.5,13.545454545454545,16.3,0.3,1.0,1.0,1.0,0.1,,,,0.2,0.1,0.3,0.6666666666666666,0.6666666666666666,1.0,0.7,0.6666666666666666,0.525695,0.64575,0.09090909090909091,0.14285714285714285,0.15,9.133333333333333,26.025,8.0,,2.0,3.0,4.0,16.0,2.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,16.0,8.0,0.75,0.8571428571428571,0.8888888888888888,,,,1.0,,1.0,,1.0,1.0,0.5,,0.5366428571428571,0.8,0.7272727272727273,5.0,,,,,,,3.0,3.0,0.42857142857142855,,2.0,,,,,1.0,4.0,,,,,,,,1.5,,,,,,,,,,0.2857142857142857,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2019,2018-19,True
1626145-1626157-1628966-1629244-203476,1610612750,"Tyus Jones, Karl-Anthony Towns, Keita Bates-Diop, Cameron Reynolds, Gorgui Dieng","Jones, Towns, Bates-Diop, Reynolds, Dieng",1626145-1626157-1628966-1629244-203476,MIN,216.0,2,4.0,1.0,7.0,6.0,1.0,13.0,4.0,4.0,1.0,1.0,,1.0,,1.0,5.0,5.0,,2.0,,10.0,9.0,1.0,,2.0,8.0,,1.0,,4.0,,4.0,,3.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,1.0,,3.0,,,,8.0,0.8,0.8,,,,1.0,0.7142857142857143,0.7142857142857143,1.0,0.2857142857142857,,0.5,0.5,0.5,0.5,,1.0,,,86.66666666666667,12.857142857142858,21.0,10.714285714285714,21.0,0.5714285714285714,1.0,1.0,0.75,0.14285714285714285,1.0,1.0,1.0,,0.14285714285714285,0.14285714285714285,,,,0.8571428571428571,,0.5477,,,,0.2,3.7600000000000002,24.7,,1.0,,,,,2.0,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,5.0,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2019,2018-19,True
1626145-1626157-1628966-1629244-203967,1610612750,"Tyus Jones, Karl-Anthony Towns, Keita Bates-Diop, Cameron Reynolds, Dario Saric","Jones, Towns, Bates-Diop, Reynolds, Saric",1626145-1626157-1628966-1629244-203967,MIN,24.0,1,,,1.0,1.0,,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,120.0,16.0,8.0,16.0,8.0,,,,,1.0,,,,,,,,,,,,0.4007,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2019,2018-19,True
1626145-1626157-1628966-201229-201565,1610612750,"Tyus Jones, Karl-Anthony Towns, Keita Bates-Diop, Anthony Tolliver, Derrick Rose","Jones, Towns, Bates-Diop, Tolliver, Rose",1626145-1626157-1628966-201229-201565,MIN,302.0,2,5.0,6.0,9.0,10.0,2.0,19.0,,1.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,5.0,3.0,5.0,2.0,15.0,9.0,1.0,,3.0,2.0,6.0,4.0,2.0,1.0,2.0,3.0,1.0,,1.0,8.0,1.0,3.0,5.0,2.0,7.0,,,,,,,3.0,4.0,1.0,2.0,1.0,12.0,0.5,0.5,0.6666666666666666,0.6,0.6,0.4,0.65,0.6818181818181818,0.75,0.5,,0.75,0.5,0.7142857142857143,0.4,0.5,0.5,,1.0,90.59602649006622,13.555555555555555,18.0,12.0,16.1,0.1,,,,0.3,0.3333333333333333,0.3333333333333333,1.0,0.1,0.1,0.4,0.5,0.5,0.5,0.6,0.5,0.49301500000000004,0.4052,0.09090909090909091,0.16666666666666666,0.2,9.68,25.16,,,1.0,,,,2.0,3.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,0.3333333333333333,,0.5,,1.0,1.0,,,,,,4.0,2.0,,,,0.6666666666666666,0.6666666666666666,,,,,,1.0,,,,1.0,,,1.0,,1.0,,1.0,,0.75,,,,0.2,1.0,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,1.0,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2019,2018-19,True
