EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,PtsPutbacks,Fg3aBlocked,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,LostBallTurnovers,SecondChanceArc3FGA,SecondChanceFG3A,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawnPct,OffCorner3ReboundPct,StepOutOfBoundsTurnovers,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,Blocked3s,BlockedArc3,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,SecondChanceTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,OffensiveGoaltends,SecondChanceFg3Pct,Corner3PctBlocked,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Transition Take Fouls,Clear Path Fouls,Transition Take Fouls Drawn,Charge Fouls,Defensive 3 Seconds Violations,LongMidRangePctBlocked,BlockedCorner3,BlockedLongMidRange,3SecondViolations,3pt And 1 Free Throw Trips,HeaveMakes,team_id,year,season,team_vs
1627750-1628418-1628427-1628971-202704,1610612743,"Jamal Murray, Thomas Bryant, Vlatko Cancar, Bruce Brown, Reggie Jackson","Murray, Bryant, Cancar, Brown, Jackson",1627750-1628418-1628427-1628971-202704,DEN,599.0,2,10.0,4.0,21.0,18.0,5.0,39.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,8.0,2.0,3.0,3.0,7.0,6.0,11.0,3.0,27.0,23.0,3.0,4.0,1.0,10.0,6.0,9.0,9.0,1.0,7.0,3.0,2.0,3.0,3.0,6.0,1.0,2.0,3.0,15.0,1.0,1.0,5.0,2.0,8.0,1.0,9.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,7.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,27.0,10.0,5.0,1.0,1.0,1.0,0.5,0.5454545454545454,0.75,0.6,0.42857142857142855,0.6666666666666666,1.125,0.675,1.0,0.6111111111111112,0.2857142857142857,0.6666666666666666,1.0,0.7142857142857143,0.25,0.5,0.6666666666666666,0.125,0.3333333333333333,0.6666666666666666,0.75,1.0,93.75626043405677,1.0,15.619047619047619,15.055555555555555,15.619047619047619,13.833333333333334,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,0.05555555555555555,0.16666666666666666,1.0,1.0,0.6666666666666666,0.4444444444444444,0.375,0.375,0.3333333333333333,0.25,1.0,0.75,0.6666666666666666,0.7777777777777778,0.42857142857142855,0.4997,0.5115500000000001,0.05263157894736842,0.125,0.37037037037037035,7.114285714285714,27.59090909090909,0.23809523809523808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2023,2022-23,False
1627750-1628418-1628971-1631128-201145,1610612743,"Jamal Murray, Thomas Bryant, Bruce Brown, Christian Braun, Jeff Green","Murray, Bryant, Brown, Braun, Green",1627750-1628418-1628971-1631128-201145,DEN,1470.0,3,24.0,-9.0,48.0,50.0,9.0,98.0,9.0,17.0,8.0,6.0,3.0,6.0,1.0,2.0,,10.0,,2.0,16.0,31.0,3.0,16.0,3.0,44.0,53.0,1.0,4.0,,9.0,16.0,9.0,,1.0,9.0,,1.0,8.0,3.0,11.0,,3.0,5.0,25.0,4.0,8.0,7.0,3.0,18.0,5.0,23.0,3.0,2.0,,,5.0,6.0,9.0,,3.0,5.0,3.0,,1.0,,1.0,1.0,1.0,,39.0,9.0,9.0,,0.5,0.5333333333333333,1.0,0.1875,0.25,0.2,0.5161290322580645,0.43617021276595747,0.45,0.4489795918367347,0.45,0.3404255319148936,0.03225806451612903,,1.0,0.7,0.26666666666666666,0.8,0.75,0.19230769230769232,,,0.6,0.7777777777777778,96.0,1.0,15.333333333333334,14.68,15.208333333333334,14.38,0.3617021276595745,0.5294117647058824,0.5625,0.5555555555555556,0.1702127659574468,0.1276595744680851,0.1276595744680851,0.5,0.5,1.0,0.2127659574468085,,,,0.2,0.5,0.2,,0.7021276595744681,,0.5060597826086957,0.498225,0.061224489795918366,0.09090909090909091,0.20454545454545456,7.216129032258064,26.3375,0.1875,12.0,4.0,1.0,4.0,1.0,3.0,4.0,3.0,2.0,5.0,1.0,5.0,3.0,6.0,16.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,2.0,0.4,0.5,0.4,0.5,0.125,0.058823529411764705,0.2,1.0,0.09090909090909091,0.375,0.3333333333333333,0.1111111111111111,1.0,1.0,0.043478260869565216,0.5,0.5,0.25,0.5,0.5,0.6666666666666666,0.8,0.25,0.3,0.3333333333333333,0.55475,0.11363636363636363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2023,2022-23,False
1627750-1628418-1628971-201145-202704,1610612743,"Jamal Murray, Thomas Bryant, Bruce Brown, Jeff Green, Reggie Jackson","Murray, Bryant, Brown, Green, Jackson",1627750-1628418-1628971-201145-202704,DEN,913.0,2,15.0,-15.0,27.0,29.0,5.0,56.0,1.0,4.0,6.0,6.0,,,,,3.0,8.0,1.0,2.0,4.0,16.0,3.0,8.0,3.0,20.0,35.0,1.0,2.0,2.0,5.0,4.0,6.0,3.0,,8.0,3.0,3.0,2.0,2.0,4.0,2.0,,1.0,10.0,1.0,5.0,6.0,2.0,13.0,2.0,15.0,1.0,,,,3.0,8.0,11.0,,4.0,4.0,1.0,1.0,,,,,,,20.0,5.0,5.0,1.0,0.5,0.5,0.6666666666666666,0.375,0.5,0.375,0.25,0.3541666666666667,0.3,0.38461538461538464,0.4166666666666667,0.3333333333333333,0.1875,0.3333333333333333,1.0,0.6666666666666666,0.08333333333333333,0.7142857142857143,0.6875,0.11764705882352941,0.2,0.3333333333333333,0.8,0.8,88.32420591456736,,16.48148148148148,16.137931034482758,16.40740740740741,15.068965517241379,0.16666666666666666,0.25,0.3333333333333333,1.0,0.25,0.25,,,,,0.3333333333333333,0.375,0.375,0.6666666666666666,,,0.4,0.5,0.5,0.375,0.4586333333333333,0.41330999999999996,0.04,0.058823529411764705,0.25,10.3875,25.9875,0.18518518518518517,3.0,1.0,,,,1.0,1.0,2.0,,1.0,,,,3.0,4.0,,,,1.0,1.0,,1.0,3.0,1.0,,,1.0,,,,,,0.25,,1.0,0.2,,,0.2,1.0,0.5,,0.16666666666666666,0.25,,0.3333333333333333,0.3333333333333333,0.5,,,0.2,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2023,2022-23,False
1627750-1628418-1629008-203484-203932,1610612743,"Jamal Murray, Thomas Bryant, Michael Porter Jr., Kentavious Caldwell-Pope, Aaron Gordon","Murray, Bryant, Porter Jr., Caldwell-Pope, Gordon",1627750-1628418-1629008-203484-203932,DEN,729.0,1,12.0,-12.0,24.0,23.0,6.0,47.0,4.0,6.0,6.0,2.0,,2.0,,,1.0,5.0,1.0,2.0,6.0,14.0,1.0,7.0,7.0,22.0,34.0,1.0,2.0,2.0,9.0,8.0,3.0,,,5.0,1.0,,4.0,1.0,5.0,1.0,,2.0,11.0,3.0,2.0,4.0,1.0,7.0,3.0,10.0,1.0,1.0,2.0,,2.0,2.0,6.0,2.0,7.0,10.0,3.0,1.0,1.0,,1.0,1.0,1.0,,20.0,9.0,6.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,0.5,0.14285714285714285,0.42857142857142855,0.35714285714285715,0.5833333333333334,0.44,0.6428571428571429,0.3333333333333333,,,1.0,0.4,0.375,1.0,0.5,0.21428571428571427,,0.4,1.0,1.0,92.8395061728395,1.0,16.375,14.608695652173912,15.833333333333334,13.956521739130435,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.5,0.2857142857142857,0.09523809523809523,0.09523809523809523,,,,0.23809523809523808,0.2,0.2,1.0,,,0.3333333333333333,0.5,0.6190476190476191,0.2,0.5080714285714285,0.47220833333333334,0.16666666666666666,0.1875,0.4090909090909091,7.242857142857143,25.24285714285714,0.25,,2.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,,2.0,2.0,4.0,4.0,,,2.0,,,2.0,,,,,1.0,,0.5,0.5,0.3333333333333333,0.3333333333333333,,,,,,1.0,0.5,,,,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,,,,0.6666666666666666,0.5,0.3333333333333333,1.0,0.5588333333333334,0.09090909090909091,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2023,2022-23,False
1627750-1628427-1628432-1628971-201599,1610612743,"Jamal Murray, Vlatko Cancar, Davon Reed, Bruce Brown, DeAndre Jordan","Murray, Cancar, Reed, Brown, Jordan",1627750-1628427-1628432-1628971-201599,DEN,10.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2023,2022-23,False
1627750-1628427-1628432-1630192-1630538,1610612743,"Jamal Murray, Vlatko Cancar, Davon Reed, Zeke Nnaji, Bones Hyland","Murray, Cancar, Reed, Nnaji, Hyland",1627750-1628427-1628432-1630192-1630538,DEN,187.0,2,3.0,4.0,7.0,7.0,,14.0,,,2.0,,,1.0,,,2.0,3.0,,,1.0,2.0,2.0,4.0,,8.0,4.0,,,,,,6.0,,,3.0,2.0,1.0,,2.0,2.0,2.0,,,6.0,,,1.0,,1.0,1.0,2.0,2.0,,1.0,,2.0,1.0,3.0,1.0,,,,,,,,,,,8.0,,,,,,1.0,0.5,,0.5,0.5,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,0.5,0.5,,1.0,,,1.0,0.3333333333333333,,,,,107.80748663101605,,14.142857142857142,12.571428571428571,13.0,12.571428571428571,,,,,0.3333333333333333,,0.16666666666666666,,,,0.5,0.6666666666666666,0.6666666666666666,1.0,,,,,0.6666666666666666,0.6666666666666666,0.49535,,,,,5.9,24.65,,,1.0,,,,,1.0,,,,,,,,2.0,,,,,1.0,,2.0,1.0,,,,,,,,,,,,0.5,0.5,,,,1.0,,,0.5,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2023,2022-23,False
1627750-1628427-1628432-1630192-203484,1610612743,"Jamal Murray, Vlatko Cancar, Davon Reed, Zeke Nnaji, Kentavious Caldwell-Pope","Murray, Cancar, Reed, Nnaji, Caldwell-Pope",1627750-1628427-1628432-1630192-203484,DEN,96.0,1,2.0,5.0,4.0,3.0,,7.0,2.0,2.0,,,,,,,1.0,1.0,,,2.0,2.0,1.0,1.0,,7.0,2.0,,,,,4.0,3.0,,,1.0,1.0,,2.0,1.0,3.0,1.0,,2.0,7.0,,,2.0,,2.0,,2.0,,,,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,7.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.1666666666666667,,1.1666666666666667,,0.3333333333333333,,,,1.0,,,1.0,,,1.0,,,105.0,1.0,13.75,13.666666666666666,13.75,13.666666666666666,0.6666666666666666,1.0,1.0,1.0,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,1.0,1.0,0.4897833333333333,,,,,3.2,25.7,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2023,2022-23,False
1627750-1628427-1628432-1630538-203999,1610612743,"Jamal Murray, Vlatko Cancar, Davon Reed, Bones Hyland, Nikola Jokic","Murray, Cancar, Reed, Hyland, Jokic",1627750-1628427-1628432-1630538-203999,DEN,89.0,2,1.0,-1.0,2.0,3.0,,5.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,2.0,3.0,,,,,2.0,,,,,,,1.0,,1.0,,,1.0,2.0,,1.0,1.0,,2.0,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,0.3333333333333333,,1.0,0.5,,,0.5,,,80.89887640449437,,9.0,23.666666666666668,9.0,22.333333333333332,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,0.6438,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2023,2022-23,False
1627750-1628427-1628432-1631128-203999,1610612743,"Jamal Murray, Vlatko Cancar, Davon Reed, Christian Braun, Nikola Jokic","Murray, Cancar, Reed, Braun, Jokic",1627750-1628427-1628432-1631128-203999,DEN,108.0,1,2.0,-1.0,3.0,3.0,,6.0,1.0,1.0,,1.0,,,,,,,,,2.0,2.0,,,,4.0,5.0,,,,,2.0,,,,,,,1.0,,1.0,,,,2.0,,1.0,,,1.0,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,4.0,,,,0.5,0.5,,,,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,1.0,80.0,,15.0,21.0,15.0,21.0,0.5,1.0,1.0,,,0.5,,,,,,,,,,,,,0.5,,0.474,,,,,10.55,,,,,,,,,,1.0,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2023,2022-23,False
1627750-1628427-1628432-201599-202397,1610612743,"Jamal Murray, Vlatko Cancar, Davon Reed, DeAndre Jordan, Ish Smith","Murray, Cancar, Reed, Jordan, Smith",1627750-1628427-1628432-201599-202397,DEN,32.0,1,1.0,,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,,1.0,,,90.0,,7.0,25.0,7.0,8.0,1.0,,,,,,,,,,,,,,,,,,1.0,,0.6079,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2023,2022-23,False
