EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg2aBlocked,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PtsPutbacks,LostBallSteals,Charge Fouls,Blocked3s,BlockedArc3,BadPassOutOfBoundsTurnovers,PenaltyCorner3FGM,SecondChanceArc3FGA,LongMidRangeAssists,OffLongMidRangeReboundPct,LongMidRangePctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Charge Fouls Drawn,DefensiveGoaltends,3SecondViolations,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Transition Take Fouls Drawn,team_id,year,season,team_vs
1628392-1628404-1628973-1629628-1630167,1610612752,"Isaiah Hartenstein, Josh Hart, Jalen Brunson, RJ Barrett, Obi Toppin","Hartenstein, Hart, Brunson, Barrett, Toppin",1628392-1628404-1628973-1629628-1630167,NYK,1020.0,5,17.0,-2.0,30.0,31.0,14.0,9.0,3.0,61.0,6.0,9.0,1.0,3.0,4.0,6.0,1.0,5.0,2.0,3.0,9.0,1.0,3.0,6.0,9.0,4.0,14.0,7.0,31.0,33.0,1.0,3.0,1.0,3.0,4.0,6.0,1.0,5.0,3.0,14.0,6.0,6.0,9.0,3.0,9.0,3.0,3.0,3.0,6.0,2.0,1.0,3.0,15.0,3.0,2.0,9.0,6.0,15.0,5.0,20.0,1.0,3.0,3.0,2.0,1.0,4.0,1.0,1.0,6.0,1.0,3.0,3.0,9.0,2.0,7.0,1.0,9.0,4.0,1.0,4.0,3.0,1.0,4.0,2.0,28.0,14.0,14.0,1.0,0.5,0.5,0.75,0.2857142857142857,0.2,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5217391304347826,0.3333333333333333,0.5,0.5535714285714286,0.375,0.5384615384615384,0.6086956521739131,0.3333333333333333,0.5454545454545454,0.6666666666666666,1.0,0.3,0.75,0.38461538461538464,0.6666666666666666,0.3333333333333333,0.25,0.25,0.8,0.5,1.0,1.0,0.07692307692307693,86.11764705882354,0.5,14.766666666666667,18.612903225806452,13.533333333333333,17.580645161290324,0.391304347826087,0.6666666666666666,0.6666666666666666,0.5,0.21739130434782608,0.2,0.2,1.0,0.391304347826087,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.5454545454545454,0.6666666666666666,0.18181818181818182,0.2727272727272727,0.3333333333333333,1.0,0.3333333333333333,0.5875260869565218,0.6446,0.6046818181818182,0.14814814814814814,0.3076923076923077,0.0967741935483871,0.45161290322580644,1.9777777777777779,24.914285714285715,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,False
1628392-1628404-1628973-1629628-203944,1610612752,"Isaiah Hartenstein, Josh Hart, Jalen Brunson, RJ Barrett, Julius Randle","Hartenstein, Hart, Brunson, Barrett, Randle",1628392-1628404-1628973-1629628-203944,NYK,1448.0,6,24.0,-13.0,50.0,47.0,13.0,14.0,5.0,97.0,5.0,12.0,,1.0,2.0,5.0,2.0,6.0,1.0,4.0,11.0,1.0,1.0,9.0,30.0,6.0,17.0,10.0,46.0,59.0,,2.0,,3.0,3.0,9.0,1.0,2.0,3.0,12.0,10.0,8.0,15.0,3.0,11.0,4.0,5.0,5.0,10.0,3.0,2.0,3.0,25.0,4.0,2.0,9.0,6.0,17.0,7.0,24.0,,2.0,2.0,4.0,2.0,2.0,2.0,,6.0,2.0,3.0,7.0,15.0,,15.0,3.0,13.0,5.0,1.0,2.0,2.0,,2.0,1.0,43.0,12.0,13.0,4.0,0.5555555555555556,0.5555555555555556,0.8333333333333334,0.35294117647058826,0.5,0.35294117647058826,0.3,,0.3333333333333333,0.3829787234042553,0.5,0.4090909090909091,0.4423076923076923,0.375,0.46153846153846156,0.3617021276595745,0.6666666666666666,0.6666666666666666,0.09523809523809523,0.6428571428571429,0.36363636363636365,0.6521739130434783,0.1875,0.14285714285714285,0.14285714285714285,0.75,0.75,0.5,1.0,0.5454545454545454,1.0,,96.46408839779005,0.5,16.72,13.02127659574468,16.1,11.808510638297872,0.2553191489361702,0.4166666666666667,0.45454545454545453,0.6,0.1276595744680851,0.3333333333333333,0.3333333333333333,1.0,0.23404255319148937,0.36363636363636365,0.36363636363636365,0.75,0.3333333333333333,,0.45454545454545453,0.4,0.09090909090909091,0.09090909090909091,1.0,0.6170212765957447,0.36363636363636365,0.5085404255319149,0.54705,0.5009454545454545,0.1,0.15151515151515152,0.06521739130434782,0.2608695652173913,7.503333333333333,24.852941176470587,0.26,2.0,13.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,0.06666666666666667,0.08333333333333333,0.07692307692307693,1.0,0.5,0.09090909090909091,0.2765957446808511,0.15384615384615385,0.16666666666666666,1.0,0.10638297872340426,0.4,0.4,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,False
1628392-1628404-1628973-1629656-1630167,1610612752,"Isaiah Hartenstein, Josh Hart, Jalen Brunson, Quentin Grimes, Obi Toppin","Hartenstein, Hart, Brunson, Grimes, Toppin",1628392-1628404-1628973-1629656-1630167,NYK,473.0,3,8.0,1.0,13.0,15.0,2.0,5.0,2.0,28.0,4.0,5.0,1.0,2.0,,1.0,1.0,1.0,,,3.0,,1.0,6.0,8.0,1.0,4.0,4.0,19.0,18.0,1.0,2.0,,2.0,,2.0,,1.0,,,4.0,8.0,3.0,,3.0,,2.0,1.0,3.0,,1.0,2.0,7.0,2.0,2.0,5.0,1.0,6.0,4.0,10.0,,1.0,,2.0,1.0,1.0,1.0,,3.0,1.0,1.0,2.0,4.0,,2.0,,4.0,2.0,,,,,1.0,,17.0,,2.0,,0.3333333333333333,0.4,1.0,0.25,,0.25,0.75,0.5,,0.625,0.5,,0.6785714285714286,0.5,,0.3333333333333333,0.6666666666666666,1.0,1.0,0.8333333333333334,0.6666666666666666,0.8571428571428571,0.8,1.0,0.6666666666666666,,,1.0,,0.6666666666666666,1.0,,85.2431289640592,,16.53846153846154,17.2,16.153846153846153,16.8,0.4166666666666667,0.8,0.8,0.5,0.08333333333333333,1.0,1.0,1.0,0.25,,,,1.0,0.5,0.3333333333333333,,,0.3333333333333333,,0.75,,0.5761041666666666,0.5702,0.5228,0.14285714285714285,0.2,0.10526315789473684,,4.575,24.625,0.15384615384615385,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,0.6666666666666666,0.6666666666666666,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,False
1628392-1628404-1628973-1629656-1630193,1610612752,"Isaiah Hartenstein, Josh Hart, Jalen Brunson, Quentin Grimes, Immanuel Quickley","Hartenstein, Hart, Brunson, Grimes, Quickley",1628392-1628404-1628973-1629656-1630193,NYK,19.0,1,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.78947368421053,,19.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,False
1628392-1628404-1628973-1629656-203944,1610612752,"Isaiah Hartenstein, Josh Hart, Jalen Brunson, Quentin Grimes, Julius Randle","Hartenstein, Hart, Brunson, Grimes, Randle",1628392-1628404-1628973-1629656-203944,NYK,1874.0,9,31.0,14.0,56.0,57.0,29.0,26.0,7.0,113.0,7.0,10.0,,2.0,3.0,3.0,3.0,7.0,3.0,4.0,12.0,2.0,5.0,23.0,37.0,7.0,19.0,11.0,78.0,64.0,1.0,4.0,3.0,8.0,12.0,18.0,3.0,8.0,9.0,42.0,20.0,26.0,12.0,9.0,12.0,4.0,10.0,4.0,14.0,1.0,3.0,5.0,32.0,4.0,8.0,8.0,10.0,19.0,12.0,31.0,,1.0,,5.0,4.0,2.0,1.0,,7.0,1.0,4.0,5.0,15.0,1.0,18.0,2.0,14.0,6.0,3.0,5.0,5.0,,5.0,4.0,70.0,42.0,29.0,2.0,0.43478260869565216,0.43478260869565216,0.5714285714285714,0.3684210526315789,0.375,0.3684210526315789,0.6216216216216216,0.25,0.6666666666666666,0.5982142857142857,0.2777777777777778,0.6346153846153846,0.6290322580645161,0.36363636363636365,0.7,0.3392857142857143,0.7142857142857143,0.7142857142857143,0.6153846153846154,0.8888888888888888,0.3333333333333333,0.782608695652174,0.48,0.3333333333333333,0.375,0.25,0.8333333333333334,0.5714285714285714,1.0,1.0,0.75,,86.83030949839915,0.8,17.339285714285715,15.842105263157896,15.732142857142858,15.192982456140351,0.17857142857142858,0.7,0.7777777777777778,0.7142857142857143,0.125,0.42857142857142855,0.42857142857142855,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.25,0.2222222222222222,,0.11538461538461539,1.0,0.11538461538461539,0.19230769230769232,0.4,0.5178571428571429,0.3333333333333333,0.4782892857142857,0.48671875,0.44994038461538466,0.1016949152542373,0.15,0.10256410256410256,0.5384615384615384,9.77027027027027,25.063157894736843,0.5178571428571429,11.0,17.0,5.0,10.0,1.0,2.0,1.0,5.0,1.0,4.0,,1.0,,2.0,4.0,3.0,,2.0,0.2,0.02702702702702703,0.1,,1.0,,0.6666666666666666,0.30357142857142855,0.6470588235294118,0.6470588235294118,0.36363636363636365,0.17857142857142858,0.5,0.5,0.2222222222222222,0.5,1.0,,1.0,1.0,,,,1.0,3.0,1.0,0.75,0.2,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,1610612752,2023,2022-23,False
1628392-1628404-1628973-1630167-1630193,1610612752,"Isaiah Hartenstein, Josh Hart, Jalen Brunson, Obi Toppin, Immanuel Quickley","Hartenstein, Hart, Brunson, Toppin, Quickley",1628392-1628404-1628973-1630167-1630193,NYK,843.0,5,14.0,5.0,28.0,28.0,8.0,6.0,6.0,56.0,7.0,9.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,4.0,,2.0,8.0,18.0,3.0,6.0,3.0,28.0,23.0,1.0,2.0,,5.0,3.0,4.0,1.0,3.0,,9.0,6.0,10.0,6.0,3.0,4.0,2.0,3.0,2.0,5.0,1.0,1.0,3.0,12.0,,5.0,5.0,3.0,9.0,5.0,14.0,1.0,4.0,3.0,5.0,3.0,2.0,2.0,1.0,7.0,3.0,1.0,3.0,7.0,,5.0,,4.0,2.0,,2.0,2.0,,2.0,1.0,23.0,9.0,8.0,,0.375,0.42857142857142855,0.6666666666666666,0.5,0.3333333333333333,0.5,0.4444444444444444,0.5,0.75,0.5208333333333334,0.8333333333333334,0.6428571428571429,0.5384615384615384,0.8333333333333334,0.6428571428571429,0.25,0.7142857142857143,0.5,0.5555555555555556,0.5555555555555556,,0.5333333333333333,0.45454545454545453,0.5,,,0.5,,1.0,0.5714285714285714,0.5,0.09090909090909091,95.65836298932383,0.5,14.642857142857142,15.464285714285714,13.785714285714286,13.892857142857142,0.375,0.7777777777777778,0.7777777777777778,0.42857142857142855,0.08333333333333333,0.5,0.5,1.0,0.16666666666666666,0.5,0.5,0.5,0.3333333333333333,1.0,0.42857142857142855,1.0,0.14285714285714285,0.2857142857142857,,0.625,0.5,0.57205625,0.43705,0.6319928571428571,0.07692307692307693,0.1,0.17857142857142858,0.32142857142857145,6.077777777777778,25.016666666666666,0.2857142857142857,1.0,7.0,,2.0,,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,1.0,,0.5,0.2916666666666667,0.14285714285714285,0.14285714285714285,,0.08333333333333333,,,,,,2.0,1.0,1.0,,,,1.0,1.0,,1.0,,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1610612752,2023,2022-23,False
1628392-1628404-1628973-1630193-1630540,1610612752,"Isaiah Hartenstein, Josh Hart, Jalen Brunson, Immanuel Quickley, Miles McBride","Hartenstein, Hart, Brunson, Quickley, McBride",1628392-1628404-1628973-1630193-1630540,NYK,14.0,1,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.85714285714286,,,14.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,False
1628392-1628404-1628973-1630193-203944,1610612752,"Isaiah Hartenstein, Josh Hart, Jalen Brunson, Immanuel Quickley, Julius Randle","Hartenstein, Hart, Brunson, Quickley, Randle",1628392-1628404-1628973-1630193-203944,NYK,1248.0,6,21.0,9.0,38.0,40.0,32.0,16.0,5.0,78.0,3.0,7.0,,,3.0,7.0,2.0,6.0,6.0,3.0,11.0,3.0,10.0,11.0,18.0,5.0,17.0,13.0,50.0,41.0,2.0,2.0,4.0,8.0,9.0,15.0,5.0,16.0,11.0,44.0,8.0,14.0,9.0,6.0,11.0,3.0,4.0,3.0,7.0,1.0,2.0,2.0,17.0,1.0,4.0,3.0,9.0,14.0,5.0,19.0,,4.0,3.0,2.0,1.0,1.0,1.0,,3.0,1.0,2.0,2.0,4.0,,10.0,1.0,16.0,4.0,4.0,1.0,,1.0,1.0,1.0,42.0,44.0,32.0,1.0,0.36363636363636365,0.36363636363636365,0.6,0.29411764705882354,0.3125,0.29411764705882354,0.6111111111111112,1.0,0.6,0.5285714285714286,1.0,0.532258064516129,0.5813953488372093,1.0,0.5789473684210527,0.4857142857142857,0.6666666666666666,0.6923076923076923,0.5714285714285714,0.75,0.09090909090909091,0.7058823529411765,0.2777777777777778,0.75,0.14285714285714285,,0.5,0.625,1.0,0.75,,,90.0,1.0,15.947368421052632,16.05,15.18421052631579,15.525,0.2,0.42857142857142855,0.6,0.6666666666666666,0.17142857142857143,0.3333333333333333,0.3333333333333333,1.0,0.3142857142857143,0.2727272727272727,0.2727272727272727,0.3333333333333333,,,0.22580645161290322,0.42857142857142855,0.1935483870967742,0.3225806451612903,0.3,0.6857142857142857,0.2727272727272727,0.5189928571428571,0.44,0.5278548387096774,0.10256410256410256,0.18181818181818182,0.16,0.88,8.133333333333333,25.45294117647059,0.8421052631578947,6.0,9.0,2.0,2.0,,,,,2.0,2.0,,2.0,,,2.0,,,4.0,,0.1111111111111111,0.2857142857142857,,1.0,,0.3333333333333333,0.2571428571428571,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.05714285714285714,1.0,1.0,,,,,1.0,,,,,2.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,1610612752,2023,2022-23,False
1628392-1628404-1629628-1629656-1630193,1610612752,"Isaiah Hartenstein, Josh Hart, RJ Barrett, Quentin Grimes, Immanuel Quickley","Hartenstein, Hart, Barrett, Grimes, Quickley",1628392-1628404-1629628-1629656-1630193,NYK,54.0,1,1.0,1.0,1.0,2.0,,,,3.0,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,3.0,2.0,,,,,,,,,,,,,3.0,,1.0,1.0,,1.0,1.0,1.0,,,3.0,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,3.0,,,,,,1.0,1.0,,1.0,,,,1.5,,,1.5,,,1.0,,,,,,,,,,,,,,,,,80.0,,15.0,19.5,15.0,19.5,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,0.55335,,,,,,,,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,False
1628392-1628404-1629628-1630167-1630193,1610612752,"Isaiah Hartenstein, Josh Hart, RJ Barrett, Obi Toppin, Immanuel Quickley","Hartenstein, Hart, Barrett, Toppin, Quickley",1628392-1628404-1629628-1630167-1630193,NYK,618.0,2,10.0,1.0,21.0,20.0,,,2.0,41.0,4.0,7.0,,,,,,2.0,,1.0,3.0,,,7.0,12.0,1.0,5.0,1.0,18.0,17.0,1.0,1.0,,2.0,,,,,,,10.0,4.0,3.0,,3.0,1.0,5.0,1.0,6.0,1.0,,2.0,13.0,,2.0,3.0,5.0,8.0,2.0,10.0,,4.0,4.0,1.0,1.0,4.0,,,5.0,1.0,,1.0,7.0,1.0,4.0,1.0,2.0,1.0,,1.0,1.0,,1.0,1.0,16.0,,,,0.7142857142857143,0.7142857142857143,1.0,0.2,,0.2,0.5833333333333334,1.0,,0.5,1.0,,0.5,1.0,,0.29411764705882354,0.2,0.8333333333333334,0.4,1.0,,0.8888888888888888,0.2222222222222222,0.3333333333333333,,,1.0,0.6666666666666666,1.0,1.0,1.0,,95.53398058252426,1.0,12.952380952380953,17.3,12.761904761904763,17.2,0.4117647058823529,0.5714285714285714,0.6666666666666666,0.5,0.11764705882352941,,,,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,0.7058823529411765,0.3333333333333333,0.55755,0.4618,,0.05555555555555555,0.07692307692307693,0.1111111111111111,,4.958333333333333,27.080000000000002,,3.0,5.0,,,,,,,1.0,3.0,,,1.0,1.0,1.0,,,,,0.08333333333333333,0.14285714285714285,,,,0.5,0.29411764705882354,0.6,0.6,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612752,2023,2022-23,False
