EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsPutbacks,FTDefRebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefFTReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,NonShootingPenaltyNonTakeFouls,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeFGM,DefThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,ShootingFouls,Loose Ball Fouls Drawn,LiveBallTurnoverPct,DefThreePtReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceFtPoints,DefShortMidRangeReboundPct,Corner3FGM,Corner3Assists,LostBallTurnovers,Blocked2s,BlockedAtRim,Blocks,OffShortMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,StepOutOfBoundsTurnovers,BadPassOutOfBoundsTurnovers,Travels,BlockingFouls,Charge Fouls,RecoveredBlocks,DefArc3ReboundPct,BlocksRecoveredPct,Offensive Fouls Drawn,LongMidRangeAssists,LongMidRangePctAssisted,PenaltyFtPoints,BlockedShortMidRange,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,PenaltyTurnovers,Charge Fouls Drawn,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceTurnovers,NonShootingFoulsDrawn,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffArc3ReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PtsUnassisted3s,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Technical Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,Blocked3s,BlockedCorner3,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,NonShootingPenaltyNonTakeFoulsDrawn,3SecondViolations,SecondChanceArc3FGM,BlockingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,OffensiveGoaltends,DefensiveGoaltends,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,BlockedArc3,BlockedLongMidRange,Clear Path Fouls,3pt And 1 Free Throw Trips,Corner3PctBlocked,team_id,year,season,team_vs
1740-201596-2547-2548-951,1610612748,"Rashard Lewis, Mario Chalmers, Chris Bosh, Dwyane Wade, Ray Allen","Lewis, Chalmers, Bosh, Wade, Allen",1740-201596-2547-2548-951,MIA,69.0,1,1.0,-2.0,1.0,2.0,,3.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,62.60869565217392,27.0,21.0,27.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,True
1740-201596-2547-2617-951,1610612748,"Rashard Lewis, Mario Chalmers, Chris Bosh, Udonis Haslem, Ray Allen","Lewis, Chalmers, Bosh, Haslem, Allen",1740-201596-2547-2617-951,MIA,101.0,1,2.0,-10.0,3.0,5.0,,8.0,,,,,,,2.0,,,,2.0,,,10.0,,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,114.05940594059406,16.333333333333332,10.4,16.333333333333332,10.4,,,,,,,,,,1.0,,1.0,0.530025,,,,,25.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,True
1740-201962-202708-2203-2365,1610612748,"Rashard Lewis, Toney Douglas, Norris Cole, Shane Battier, Chris Andersen","Lewis, Douglas, Cole, Battier, Andersen",1740-201962-202708-2203-2365,MIA,722.0,2,12.0,-1.0,19.0,21.0,3.0,40.0,3.0,6.0,2.0,3.0,3.0,1.0,5.0,,7.0,12.0,6.0,4.0,24.0,25.0,3.0,,4.0,10.0,5.0,,2.0,3.0,1.0,7.0,1.0,2.0,7.0,9.0,3.0,12.0,,,,,1.0,1.0,4.0,,4.0,6.0,,3.0,18.0,0.2857142857142857,0.4,0.5833333333333334,0.5555555555555556,0.5714285714285714,0.3333333333333333,,,0.7777777777777778,0.4,0.25,0.8181818181818182,0.3333333333333333,0.6666666666666666,,0.5,,79.77839335180056,17.57894736842105,18.476190476190474,17.42105263157895,18.428571428571427,0.3333333333333333,0.5,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.05555555555555555,0.2777777777777778,,0.6666666666666666,0.5278916666666666,0.6445,0.14285714285714285,0.2,7.7,25.75,,5.0,3.0,3.0,,,3.0,6.0,,,,4.0,,,,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,,,0.25,,,,2.0,,,2.0,,,3.0,2.0,1.0,1.0,,0.5,0.3333333333333333,,0.3333333333333333,,0.4,0.4,0.5,,,0.4,2.0,2.0,,,2.0,,,1.0,1.0,0.6666666666666666,0.6666666666666666,,1.0,,,,2.0,1.0,2.0,,,,,,,,,,2.0,1.0,1.0,,1.0,0.5,,1.0,,,,,,,,,,,0.3333333333333333,,,3.0,,,,,,,,,,,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,,,,1610612748,2014,2013-14,True
1740-201962-202708-2203-2547,1610612748,"Rashard Lewis, Toney Douglas, Norris Cole, Shane Battier, Chris Bosh","Lewis, Douglas, Cole, Battier, Bosh",1740-201962-202708-2203-2547,MIA,82.0,1,1.0,,2.0,2.0,,4.0,,,,1.0,1.0,,,,1.0,2.0,,,2.0,2.0,,,2.0,,,,1.0,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,1.0,,,,2.0,1.0,1.0,0.5,0.5,0.5,,,,,,,,,,,,,70.2439024390244,27.5,13.5,27.5,13.5,,,,,0.5,,,0.5,,,,,0.37185,,,,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612748,2014,2013-14,True
1740-201962-202708-2544-2547,1610612748,"Rashard Lewis, Toney Douglas, Norris Cole, LeBron James, Chris Bosh","Lewis, Douglas, Cole, James, Bosh",1740-201962-202708-2544-2547,MIA,311.0,1,5.0,-4.0,9.0,9.0,,18.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,4.0,5.0,2.0,3.0,11.0,15.0,,,,8.0,1.0,,,,,,,,,2.0,,2.0,,,,,,1.0,4.0,,2.0,3.0,1.0,2.0,11.0,,,0.8,0.5714285714285714,0.6875,0.2857142857142857,,,,,,1.0,,,,,,83.34405144694533,17.77777777777778,16.77777777777778,17.77777777777778,16.77777777777778,0.2857142857142857,1.0,1.0,,0.14285714285714285,1.0,1.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,,0.5714285714285714,0.5261428571428571,,0.25,0.3333333333333333,10.059999999999999,23.65,9.0,5.0,,,2.0,2.0,,,4.0,5.0,11.0,,,11.0,9.0,,0.8,,0.5714285714285714,,0.6875,,,,,,0.2857142857142857,1.0,0.5261428571428571,,1.0,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,0.14285714285714285,,,1.0,2.0,1.0,1.0,4.0,,1.0,1.0,,0.5,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,3.0,,,,1.0,,,1.0,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,True
1740-201962-2365-2544-951,1610612748,"Rashard Lewis, Toney Douglas, Chris Andersen, LeBron James, Ray Allen","Lewis, Douglas, Andersen, James, Allen",1740-201962-2365-2544-951,MIA,6.0,1,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,True
1740-201962-2544-2547-2592,1610612748,"Rashard Lewis, Toney Douglas, LeBron James, Chris Bosh, James Jones","Lewis, Douglas, James, Bosh, Jones",1740-201962-2544-2547-2592,MIA,85.0,1,1.0,-2.0,2.0,2.0,1.0,4.0,,,,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,,3.0,5.0,1.0,1.0,,,1.0,,,1.0,,3.0,,2.0,,,2.0,2.0,,,,,,,2.0,,1.0,,,,3.0,,,,0.375,0.375,0.5,,,,1.0,,,0.6666666666666666,,,,,67.76470588235294,33.5,9.0,22.5,9.0,,,,,0.25,,,0.25,0.25,0.25,0.5,0.5,0.4749625,0.46645,,,11.25,24.6,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,3.0,,1.0,,,1.0,0.5,,0.5,,,,,,,,,,,,2.0,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,True
1740-201962-2544-2547-951,1610612748,"Rashard Lewis, Toney Douglas, LeBron James, Chris Bosh, Ray Allen","Lewis, Douglas, James, Bosh, Allen",1740-201962-2544-2547-951,MIA,190.0,3,3.0,2.0,5.0,7.0,1.0,12.0,1.0,3.0,,,1.0,,1.0,,1.0,4.0,1.0,1.0,6.0,4.0,,,2.0,,1.0,1.0,1.0,2.0,1.0,5.0,,1.0,1.0,3.0,1.0,4.0,,1.0,1.0,,,,1.0,,1.0,2.0,,1.0,5.0,1.0,1.0,0.25,0.5,0.5,0.2,0.25,0.3333333333333333,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.5,,,,90.94736842105263,18.8,13.714285714285714,18.8,11.714285714285714,0.6,0.3333333333333333,0.5,1.0,,,,0.2,,0.2,,0.8,0.55458,,0.16666666666666666,0.2,5.4,25.9,3.0,4.0,,,,1.0,,1.0,,2.0,4.0,,2.0,4.0,3.0,,,,0.5,0.5,0.5,1.0,,1.0,,,0.3333333333333333,,0.5236999999999999,0.16666666666666666,0.6666666666666666,0.6,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,True
1740-201962-2544-2617-951,1610612748,"Rashard Lewis, Toney Douglas, LeBron James, Udonis Haslem, Ray Allen","Lewis, Douglas, James, Haslem, Allen",1740-201962-2544-2617-951,MIA,36.0,1,1.0,-2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,1.0,,,,,0.5,,,,,,,,,,,,,80.0,16.0,20.0,15.0,20.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,True
1740-202708-203120-2544-951,1610612748,"Rashard Lewis, Norris Cole, Justin Hamilton, LeBron James, Ray Allen","Lewis, Cole, Hamilton, James, Allen",1740-202708-203120-2544-951,MIA,348.0,2,6.0,11.0,12.0,10.0,2.0,22.0,5.0,5.0,,1.0,1.0,3.0,2.0,,6.0,7.0,5.0,2.0,20.0,9.0,1.0,1.0,8.0,4.0,1.0,,4.0,6.0,3.0,14.0,1.0,1.0,4.0,4.0,2.0,6.0,,1.0,1.0,,1.0,1.0,2.0,,1.0,2.0,,1.0,18.0,0.6666666666666666,0.8,0.8571428571428571,0.75,0.7692307692307693,0.4166666666666667,,,1.0,1.0,0.5,1.0,0.6666666666666666,,0.5,1.0,,91.0344827586207,13.333333333333334,18.8,11.75,18.8,0.4166666666666667,1.0,1.0,0.6,0.08333333333333333,,,0.08333333333333333,0.25,0.16666666666666666,,0.8333333333333334,0.5694272727272728,0.5966,0.07692307692307693,0.125,4.314285714285714,32.28,5.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,9.0,2.0,,9.0,5.0,1.0,1.0,0.5,0.9,0.5,0.9,,,1.0,0.5,1.0,0.4,1.0,0.5079,0.1,0.45,0.4166666666666667,,1.0,,1.0,2.0,1.0,2.0,6.0,1.0,2.0,1.0,,1.0,0.4,0.5,0.5,,0.5,0.5,1.0,0.2,,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,0.2,1.0,,,,1.0,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,True
1740-202708-2203-2365-2544,1610612748,"Rashard Lewis, Norris Cole, Shane Battier, Chris Andersen, LeBron James","Lewis, Cole, Battier, Andersen, James",1740-202708-2203-2365-2544,MIA,616.0,4,10.0,-24.0,20.0,19.0,4.0,39.0,2.0,7.0,,3.0,3.0,2.0,3.0,,2.0,13.0,5.0,1.0,8.0,32.0,3.0,,,4.0,3.0,1.0,,1.0,,3.0,1.0,4.0,2.0,2.0,5.0,7.0,1.0,,,,4.0,5.0,7.0,,2.0,3.0,1.0,1.0,6.0,,,0.15384615384615385,0.19444444444444445,0.2222222222222222,0.2777777777777778,0.07692307692307693,0.14285714285714285,0.4,0.36363636363636365,0.25,0.3333333333333333,0.3333333333333333,0.2,,,0.07142857142857142,91.16883116883116,18.95,12.473684210526315,18.35,11.68421052631579,0.3888888888888889,0.2857142857142857,0.3333333333333333,,0.16666666666666666,,,0.16666666666666666,0.1111111111111111,0.16666666666666666,,0.6666666666666666,0.5193138888888889,0.5730333333333334,0.05555555555555555,0.07692307692307693,6.9,24.4,8.0,9.0,1.0,3.0,,2.0,1.0,2.0,,3.0,3.0,2.0,,3.0,8.0,0.3333333333333333,,0.3333333333333333,0.25,0.3333333333333333,0.25,,0.3333333333333333,0.5,1.0,0.3333333333333333,0.3333333333333333,,0.5287666666666667,0.25,0.375,0.4,3.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,,1.0,0.2,0.3333333333333333,0.2,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,,,1.0,1.0,3.0,,0.2,,,,,,0.5,,,,,,,0.6666666666666666,,,,,2.0,,,1.0,,,,1.0,,,,,,,2.0,,,1.0,1.0,,,,0.5,0.16666666666666666,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,True
1740-202708-2203-2365-2548,1610612748,"Rashard Lewis, Norris Cole, Shane Battier, Chris Andersen, Dwyane Wade","Lewis, Cole, Battier, Andersen, Wade",1740-202708-2203-2365-2548,MIA,225.0,3,4.0,5.0,6.0,6.0,2.0,12.0,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,,8.0,3.0,3.0,1.0,2.0,,3.0,1.0,1.0,3.0,,8.0,1.0,3.0,2.0,3.0,4.0,7.0,,1.0,1.0,,1.0,2.0,1.0,,,,,,3.0,1.0,1.0,0.25,0.5,0.5,0.5,0.25,1.0,1.0,1.0,0.5,1.0,0.8,1.0,,,,76.8,22.0,15.5,13.333333333333334,15.5,0.125,,,,0.125,1.0,1.0,0.25,0.125,0.375,0.25,0.625,0.47196875,0.46218333333333333,,,13.125,24.65,2.0,,,1.0,,1.0,1.0,5.0,1.0,4.0,5.0,,,5.0,2.0,0.3333333333333333,0.25,0.625,0.4166666666666667,0.625,0.4166666666666667,,1.0,1.0,0.25,,0.16666666666666666,,0.4297416666666667,0.625,0.625,0.3333333333333333,,1.0,1.0,2.0,2.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,,1.0,1.0,1.0,,,0.5,1.0,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,1610612748,2014,2013-14,True
1740-202708-2203-2365-951,1610612748,"Rashard Lewis, Norris Cole, Shane Battier, Chris Andersen, Ray Allen","Lewis, Cole, Battier, Andersen, Allen",1740-202708-2203-2365-951,MIA,82.0,1,1.0,4.0,2.0,3.0,,5.0,2.0,2.0,,,,,,,2.0,2.0,,,4.0,,,,2.0,2.0,,,1.0,1.0,1.0,2.0,,,,2.0,,2.0,,1.0,,1.0,,,1.0,,1.0,,,,4.0,0.5,0.5,1.0,1.0,1.0,,,,,,,1.0,,,,,,87.80487804878048,5.5,23.666666666666668,5.5,23.666666666666668,1.0,1.0,1.0,0.5,,,,,,,,1.0,0.76895,,,,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,True
1740-202708-2203-2544-2547,1610612748,"Rashard Lewis, Norris Cole, Shane Battier, LeBron James, Chris Bosh","Lewis, Cole, Battier, James, Bosh",1740-202708-2203-2544-2547,MIA,104.0,1,2.0,1.0,3.0,3.0,1.0,6.0,1.0,1.0,,,1.0,,,,1.0,2.0,,1.0,3.0,2.0,,,2.0,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,1.0,,,3.0,2.0,,1.0,3.0,1.0,1.0,0.5,0.5,0.5,,,,,,,,,,,,,83.07692307692308,23.0,11.666666666666666,20.666666666666668,11.666666666666666,0.5,1.0,1.0,1.0,,,,0.5,,,,0.5,0.5666,,0.3333333333333333,0.3333333333333333,7.75,,2.0,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,0.4142,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,True
1740-202708-2203-2547-2548,1610612748,"Rashard Lewis, Norris Cole, Shane Battier, Chris Bosh, Dwyane Wade","Lewis, Cole, Battier, Bosh, Wade",1740-202708-2203-2547-2548,MIA,51.0,1,1.0,3.0,3.0,2.0,,5.0,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,5.0,2.0,,,,2.0,,,,1.0,,3.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,5.0,,,1.0,1.25,1.25,0.5,,,,,,,,,,,,141.1764705882353,8.666666666666666,12.5,8.666666666666666,12.5,,,,,0.5,1.0,1.0,,0.5,,,0.5,0.499175,,,,9.7,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,True
1740-202708-2203-2547-951,1610612748,"Rashard Lewis, Norris Cole, Shane Battier, Chris Bosh, Ray Allen","Lewis, Cole, Battier, Bosh, Allen",1740-202708-2203-2547-951,MIA,286.0,1,5.0,-11.0,10.0,9.0,2.0,19.0,,2.0,,2.0,3.0,1.0,1.0,,,7.0,2.0,1.0,1.0,12.0,3.0,,,,1.0,,,,,,1.0,2.0,1.0,3.0,3.0,6.0,,,,,1.0,4.0,2.0,,2.0,1.0,,,1.0,,,,,,0.2222222222222222,,,1.0,0.2857142857142857,0.5,1.0,0.3333333333333333,,,,,95.66433566433567,20.5,9.0,18.4,9.0,0.2222222222222222,,,,0.2222222222222222,,,0.3333333333333333,0.1111111111111111,0.1111111111111111,,0.4444444444444444,0.48852222222222225,0.5835,,,10.214285714285714,24.7,,,,2.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,,,0.75,1.0,1.0,,,,,,,1.0,,,,0.5,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,True
1740-202708-2365-2427-2544,1610612748,"Rashard Lewis, Norris Cole, Chris Andersen, Roger Mason Jr., LeBron James","Lewis, Cole, Andersen, Mason Jr., James",1740-202708-2365-2427-2544,MIA,1036.0,5,17.0,-4.0,30.0,33.0,3.0,63.0,3.0,6.0,3.0,4.0,5.0,3.0,7.0,1.0,8.0,15.0,10.0,4.0,35.0,39.0,2.0,1.0,10.0,6.0,7.0,2.0,5.0,10.0,2.0,25.0,1.0,1.0,5.0,13.0,3.0,16.0,,3.0,3.0,,3.0,5.0,6.0,1.0,6.0,4.0,,2.0,30.0,0.625,0.625,0.5333333333333333,0.62,0.6481481481481481,0.4,0.13333333333333333,0.3333333333333333,0.8333333333333334,0.14285714285714285,0.25,0.7647058823529411,0.18181818181818182,0.3333333333333333,,1.0,,87.56756756756758,14.466666666666667,18.242424242424242,13.266666666666667,17.060606060606062,0.24,0.5,0.75,0.6666666666666666,0.16,0.75,0.75,0.2,0.12,0.28,0.3333333333333333,0.64,0.529784,0.535825,0.07407407407407407,0.11764705882352941,8.666666666666666,25.380000000000003,4.0,15.0,1.0,1.0,,,1.0,5.0,,,5.0,,,5.0,4.0,0.5,,0.8333333333333334,0.5,0.8333333333333334,0.625,,,1.0,0.3333333333333333,1.0,,,0.45494999999999997,0.14285714285714285,0.14285714285714285,0.13333333333333333,1.0,3.0,1.0,3.0,5.0,1.0,3.0,15.0,3.0,5.0,3.0,2.0,1.0,0.5,0.3333333333333333,0.5,0.6666666666666666,0.42857142857142855,0.42857142857142855,1.0,1.0,0.3333333333333333,0.42857142857142855,2.0,8.0,2.0,1.0,2.0,1.0,0.4,0.7272727272727273,0.6666666666666666,0.4,0.4,,0.5,2.0,2.0,1.0,1.0,1.0,1.0,,0.6666666666666666,0.6666666666666666,1.0,,1.0,,,,1.0,0.8,1.0,,1.0,0.5,2.0,,,2.0,,,,,,,,,0.3333333333333333,,,,,,,,,,1.0,,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1610612748,2014,2013-14,True
