EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyDefPoss,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,OffThreePtReboundPct,OffArc3ReboundPct,2pt And 1 Free Throw Trips,Technical Free Throw Trips,PenaltyOffPoss,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,Corner3Assists,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceFG2M,SecondChancePoints,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffShortMidRangeReboundPct,SecondChancePointsPct,Offensive Fouls,ThreePtShootingFoulsDrawn,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGA,PenaltyFG2M,PenaltyFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PtsUnassisted3s,PtsPutbacks,Defensive 3 Seconds Violations,PenaltyArc3FGM,SecondChanceFtPoints,LongMidRangePctBlocked,PenaltyArc3Accuracy,HeaveAttempts,SecondChanceCorner3FGA,SecondChanceFG3A,SecondChanceCorner3Frequency,SecondChanceArc3FGA,SecondChanceArc3Frequency,BlockedLongMidRange,3SecondViolations,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,3pt And 1 Free Throw Trips,OffensiveGoaltends,Clear Path Fouls,HeaveMakes,Corner3PctBlocked,team_id,year,season,team_vs
101139-201578-202681-202684-2733,1610612739,"CJ Miles, Marreese Speights, Kyrie Irving, Tristan Thompson, Shaun Livingston","Miles, Speights, Irving, Thompson, Livingston",101139-201578-202681-202684-2733,CLE,12.0,1,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,120.0,,12.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2013,2012-13,False
101139-201578-202681-203092-2733,1610612739,"CJ Miles, Marreese Speights, Kyrie Irving, Tyler Zeller, Shaun Livingston","Miles, Speights, Irving, Zeller, Livingston",101139-201578-202681-203092-2733,CLE,122.0,1,2.0,2.0,4.0,4.0,1.0,8.0,2.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,3.0,4.0,,1.0,,6.0,4.0,1.0,4.0,2.0,,1.0,,,2.0,,2.0,,1.0,1.0,,4.0,,,1.0,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,4.0,0.6666666666666666,0.6666666666666666,,,,0.75,0.6,0.6,0.2,,,,,1.0,,,1.0,0.5,,,,1.0,,,,,94.42622950819673,,15.5,15.0,15.5,15.0,0.4,1.0,1.0,0.5,0.2,1.0,1.0,1.0,0.2,,,,,0.2,,,,1.0,0.6,,0.57639,,,,9.4,24.6,,1.0,,,1.0,1.0,,,1.0,,,,1.0,,1.0,2.0,,,,,2.0,1.0,,,0.5,0.5,,,,,,,0.590375,0.3333333333333333,0.25,1.0,2.0,1.0,1.0,1.0,,0.3333333333333333,,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612739,2013,2012-13,False
101139-201578-202681-203158-2733,1610612739,"CJ Miles, Marreese Speights, Kyrie Irving, Kevin Jones, Shaun Livingston","Miles, Speights, Irving, Jones, Livingston",101139-201578-202681-203158-2733,CLE,187.0,1,3.0,3.0,6.0,5.0,2.0,11.0,1.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,,5.0,2.0,1.0,,2.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,3.0,2.0,,2.0,1.0,3.0,2.0,5.0,,1.0,1.0,,,,1.0,,,1.0,,1.0,,2.0,,,,,,,,,,2.0,1.0,2.0,1.0,2.0,,,1.0,0.5,0.5,0.2,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.2,0.5,,1.0,0.6666666666666666,0.5,,0.6666666666666666,0.5,,1.0,,,1.0,,,,84.70588235294117,0.5,14.833333333333334,19.6,10.333333333333334,18.8,0.2857142857142857,0.5,1.0,,0.2857142857142857,,,,0.14285714285714285,,,,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,,0.5714285714285714,1.0,0.56655,0.465325,,,8.0,24.75,5.0,,,,,,,,6.0,,,1.0,5.0,1.0,2.0,5.0,,1.0,1.0,,5.0,6.0,1.0,0.5,0.35714285714285715,0.35714285714285715,,,,,0.14285714285714285,,0.56655,1.0,1.0,,3.0,,0.75,0.75,0.5,0.6,,,,,,1.0,2.0,1.0,1.0,,,,0.2,,0.2857142857142857,0.5,0.14285714285714285,,,,1.0,,,1.0,,,1.0,,1.0,0.5,1.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1610612739,2013,2012-13,False
101139-201578-202681-2575-2733,1610612739,"CJ Miles, Marreese Speights, Kyrie Irving, Luke Walton, Shaun Livingston","Miles, Speights, Irving, Walton, Livingston",101139-201578-202681-2575-2733,CLE,650.0,6,11.0,5.0,23.0,23.0,2.0,46.0,3.0,3.0,,3.0,8.0,3.0,4.0,3.0,,2.0,9.0,15.0,2.0,5.0,3.0,27.0,22.0,1.0,12.0,6.0,6.0,2.0,,2.0,6.0,2.0,8.0,,1.0,3.0,2.0,18.0,1.0,2.0,3.0,2.0,7.0,1.0,8.0,,4.0,2.0,2.0,2.0,2.0,,,,2.0,,1.0,,6.0,,,4.0,1.0,,,,4.0,1.0,,,,,24.0,0.6666666666666666,0.6666666666666666,1.0,0.4,0.4,0.6,0.6,0.6136363636363636,0.25,0.13333333333333333,,1.0,1.0,0.5,0.2,1.0,0.625,0.125,,,,0.5,0.6666666666666666,1.0,,,101.9076923076923,,13.869565217391305,14.391304347826088,13.347826086956522,14.08695652173913,0.15,1.0,1.0,0.3333333333333333,0.4,0.375,0.5,1.0,0.2,0.75,0.75,0.6666666666666666,0.15,0.1,,,,,0.4,,0.45648,0.466575,0.047619047619047616,0.0625,9.139999999999999,24.04,13.0,,,,,,,,10.0,2.0,1.0,2.0,4.0,1.0,4.0,11.0,2.0,,1.0,,11.0,10.0,3.0,0.25,0.5625,0.6111111111111112,0.25,0.6666666666666666,0.6666666666666666,1.0,0.25,0.5,0.50140625,0.4074074074074074,0.43478260869565216,,3.0,,0.75,0.75,0.25,0.1111111111111111,,,,,,2.0,2.0,2.0,3.0,2.0,1.0,1.0,0.75,,0.25,1.0,0.25,,,,,,,,,1.0,1.0,0.5,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612739,2013,2012-13,False
101139-201578-203079-2575-2733,1610612739,"CJ Miles, Marreese Speights, Dion Waiters, Luke Walton, Shaun Livingston","Miles, Speights, Waiters, Walton, Livingston",101139-201578-203079-2575-2733,CLE,127.0,1,2.0,-1.0,4.0,4.0,1.0,8.0,1.0,1.0,,,,,1.0,2.0,,,1.0,2.0,,2.0,1.0,3.0,4.0,,2.0,,,,,,1.0,,1.0,,1.0,,,2.0,,1.0,1.0,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,1.0,,,,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,0.5,0.25,0.3,0.5,,,,,1.0,,1.0,1.0,0.3333333333333333,,,1.0,,,1.0,,,90.70866141732283,1.0,14.0,17.75,14.0,17.75,0.25,1.0,1.0,1.0,,,,,0.25,,,,0.5,,,,,,0.75,,0.6002625,,0.2,0.3333333333333333,9.8,23.0,4.0,1.0,,,0.5,,,,4.0,,,2.0,2.0,,2.0,3.0,,,,,3.0,4.0,,,0.25,0.3,,,,,0.5,,0.6002625,1.0,1.0,,1.0,,,0.5,,0.3333333333333333,,,0.5,,,1.0,1.0,,1.0,1.0,,,0.5,,0.25,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2013,2012-13,False
101139-201956-201961-202684-2733,1610612739,"CJ Miles, Omri Casspi, Wayne Ellington, Tristan Thompson, Shaun Livingston","Miles, Casspi, Ellington, Thompson, Livingston",101139-201956-201961-202684-2733,CLE,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2013,2012-13,False
101139-201956-202087-202951-203092,1610612739,"CJ Miles, Omri Casspi, Alonzo Gee, Jeremy Pargo, Tyler Zeller","Miles, Casspi, Gee, Pargo, Zeller",101139-201956-202087-202951-203092,CLE,111.0,1,2.0,-2.0,4.0,3.0,,7.0,,,,1.0,1.0,,,,,,1.0,1.0,,,,2.0,4.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,3.0,,1.0,,1.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,,2.0,,,,,,1.0,1.0,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,90.8108108108108,,13.5,19.0,13.5,18.333333333333332,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.3732,,,,4.5,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2013,2012-13,False
101139-201956-202087-203079-203092,1610612739,"CJ Miles, Omri Casspi, Alonzo Gee, Dion Waiters, Tyler Zeller","Miles, Casspi, Gee, Waiters, Zeller",101139-201956-202087-203079-203092,CLE,168.0,1,3.0,3.0,5.0,6.0,1.0,11.0,1.0,2.0,,1.0,1.0,,1.0,,1.0,1.0,2.0,4.0,1.0,1.0,,7.0,4.0,1.0,4.0,,3.0,1.0,1.0,,2.0,1.0,3.0,1.0,1.0,1.0,,7.0,1.0,1.0,3.0,,4.0,1.0,5.0,,,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,,1.0,,7.0,1.0,1.0,1.0,1.0,1.0,0.5,0.7,0.7,0.2,,,1.0,,0.75,0.5,1.0,0.8,0.5,1.0,,1.0,,1.0,,1.0,,94.28571428571429,,14.8,15.666666666666666,12.6,14.5,0.4,0.5,0.5,1.0,0.2,1.0,1.0,1.0,0.2,,,,,0.2,1.0,1.0,1.0,,0.6,1.0,0.54965,0.4083,,,6.5,25.7,6.0,,,,,,,,5.0,,,,4.0,1.0,1.0,7.0,,,1.0,1.0,7.0,5.0,1.0,1.0,0.7,0.7,,,,,,,0.54965,1.0,1.0,,,,,,,,,,,,,1.0,2.0,1.0,2.0,,,,0.5,,0.4,0.5,0.2,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2013,2012-13,False
101139-201956-202388-202684-203092,1610612739,"CJ Miles, Omri Casspi, Donald Sloan, Tristan Thompson, Tyler Zeller","Miles, Casspi, Sloan, Thompson, Zeller",101139-201956-202388-202684-203092,CLE,600.0,2,10.0,5.0,19.0,18.0,5.0,37.0,5.0,8.0,3.0,3.0,5.0,2.0,5.0,,,3.0,10.0,18.0,,3.0,4.0,24.0,19.0,5.0,6.0,14.0,,3.0,,2.0,3.0,,3.0,,,1.0,2.0,6.0,3.0,3.0,5.0,,8.0,5.0,13.0,,,,,1.0,1.0,1.0,,,2.0,,3.0,,5.0,1.0,,5.0,,1.0,,,5.0,3.0,1.0,1.0,1.0,1.0,15.0,0.3,0.42857142857142855,,,,0.5555555555555556,0.47619047619047616,0.5227272727272727,0.14285714285714285,0.1111111111111111,0.125,0.5,,0.8333333333333334,0.375,1.0,0.8888888888888888,0.45454545454545453,0.3333333333333333,,0.75,1.0,,1.0,1.0,,88.8,1.0,15.421052631578947,17.055555555555557,13.736842105263158,16.944444444444443,0.38095238095238093,0.625,0.7142857142857143,,0.23809523809523808,0.6,0.75,0.3333333333333333,0.23809523809523808,0.4,0.4,1.0,,0.14285714285714285,,,,0.6,0.5238095238095238,,0.5312333333333333,0.4925333333333333,0.13636363636363635,0.15789473684210525,7.361111111111111,25.333333333333332,,2.0,,,0.6666666666666666,0.6666666666666666,2.0,1.0,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,4.0,9.0,0.8,0.8,0.8,1.0,0.375,,,,,3.0,,,,,,,,,1.0,,,,,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2013,2012-13,False
101139-201956-202388-202684-203158,1610612739,"CJ Miles, Omri Casspi, Donald Sloan, Tristan Thompson, Kevin Jones","Miles, Casspi, Sloan, Thompson, Jones",101139-201956-202388-202684-203158,CLE,182.0,1,3.0,,5.0,5.0,1.0,10.0,1.0,1.0,1.0,,2.0,,2.0,,,1.0,1.0,5.0,,1.0,,2.0,2.0,1.0,,2.0,,1.0,,,,,,,,,,,1.0,,2.0,,2.0,1.0,3.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,,,1.0,0.25,,1.0,0.2,,,,1.0,1.0,,,,79.12087912087912,,22.8,13.6,22.6,13.6,0.16666666666666666,1.0,1.0,,0.3333333333333333,,,,0.3333333333333333,,,,,0.16666666666666666,,,,1.0,0.3333333333333333,,0.46773333333333333,0.652,,,11.52,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,0.5,1.0,,,,,1.0,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2013,2012-13,False
101139-201956-202388-202684-2760,1610612739,"CJ Miles, Omri Casspi, Donald Sloan, Tristan Thompson, Anderson Varejao","Miles, Casspi, Sloan, Thompson, Varejao",101139-201956-202388-202684-2760,CLE,217.0,2,4.0,-7.0,6.0,6.0,1.0,12.0,,,,,1.0,,1.0,,1.0,2.0,,2.0,1.0,2.0,2.0,5.0,12.0,,,,3.0,2.0,1.0,,,1.0,1.0,1.0,,,,3.0,,,1.0,,1.0,1.0,2.0,,,,,1.0,1.0,1.0,,,2.0,,,,,,,2.0,,,,,2.0,1.0,1.0,,1.0,,3.0,,,1.0,0.5,0.5,,0.375,0.5,0.5,,,0.5,,0.5,,,0.5,0.3333333333333333,,,,1.0,,,,,79.63133640552995,,17.833333333333332,18.333333333333332,17.833333333333332,18.0,,,,,0.25,,,,0.25,,,,,0.5,0.5,0.5,1.0,,0.5,0.5,0.480625,,0.2,0.3333333333333333,14.9,26.7,,1.0,1.0,,1.0,1.0,,,3.0,,,,2.0,,1.0,2.0,,,,,2.0,3.0,,,,0.25,,,,,,,0.46363333333333334,0.4,0.5,,2.0,,,1.0,,0.4,,,,,,,,1.0,,2.0,,,,,,,0.3333333333333333,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2013,2012-13,False
101139-201956-202388-203092-203158,1610612739,"CJ Miles, Omri Casspi, Donald Sloan, Tyler Zeller, Kevin Jones","Miles, Casspi, Sloan, Zeller, Jones",101139-201956-202388-203092-203158,CLE,104.0,1,2.0,,4.0,4.0,,8.0,,1.0,,,1.0,,,,,1.0,,2.0,,1.0,2.0,2.0,2.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,1.0,,2.0,,,4.0,,1.0,1.0,,2.0,1.0,,,,,2.0,,,,,,,,0.25,0.3333333333333333,,,,,0.5,,1.0,0.6666666666666666,,,,0.5,,,1.0,,,110.76923076923076,,15.5,10.5,15.5,9.25,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,0.3333333333333333,,,,,0.6666666666666666,,0.5386166666666666,,0.25,0.3333333333333333,7.25,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2013,2012-13,False
101139-201956-202388-203092-2575,1610612739,"CJ Miles, Omri Casspi, Donald Sloan, Tyler Zeller, Luke Walton","Miles, Casspi, Sloan, Zeller, Walton",101139-201956-202388-203092-2575,CLE,198.0,1,3.0,,6.0,6.0,2.0,12.0,2.0,4.0,2.0,1.0,2.0,,1.0,,,,3.0,7.0,,,,6.0,6.0,2.0,2.0,4.0,,,,,1.0,,1.0,,1.0,,,2.0,2.0,,,1.0,1.0,2.0,3.0,,2.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,2.0,0.3333333333333333,0.5,,,,0.42857142857142855,0.42857142857142855,0.42857142857142855,,,,,1.0,,0.5,,,0.5,1.0,,,,,,,,87.27272727272728,,16.666666666666668,16.333333333333332,16.333333333333332,16.0,0.5714285714285714,0.5,0.5,0.5,0.2857142857142857,0.5,0.5,,0.14285714285714285,,,,,,,,,1.0,0.5714285714285714,,0.5159857142857143,0.6947,,,6.214285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,1.0,1.0,1.0,,0.6666666666666666,,,,,2.0,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,1610612739,2013,2012-13,False
101139-201956-202388-2575-2760,1610612739,"CJ Miles, Omri Casspi, Donald Sloan, Luke Walton, Anderson Varejao","Miles, Casspi, Sloan, Walton, Varejao",101139-201956-202388-2575-2760,CLE,195.0,1,3.0,-5.0,7.0,8.0,,15.0,2.0,2.0,,,,,,,,2.0,2.0,2.0,,2.0,,4.0,9.0,,2.0,2.0,,2.0,,,1.0,,1.0,,1.0,,,2.0,,1.0,,,1.0,,1.0,,2.0,2.0,,3.0,1.0,,2.0,,3.0,,1.0,,1.0,,,1.0,,,,,,,,,,,4.0,0.5,0.5,,,,1.0,0.5,0.5,0.5,,,1.0,,,,1.0,1.0,,,,,,,1.0,,,110.76923076923077,,14.714285714285714,11.5,14.714285714285714,11.5,0.5,1.0,1.0,0.5,,,,,,,,,,0.5,,,,,1.0,,0.6291125,,,,1.1,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2013,2012-13,False
101139-201956-202681-202684-203092,1610612739,"CJ Miles, Omri Casspi, Kyrie Irving, Tristan Thompson, Tyler Zeller","Miles, Casspi, Irving, Thompson, Zeller",101139-201956-202681-202684-203092,CLE,94.0,2,2.0,1.0,2.0,2.0,,4.0,1.0,2.0,,,1.0,,,,,,1.0,3.0,,,1.0,3.0,2.0,,,2.0,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,,,2.0,,,,,1.0,1.0,,,,,3.0,,,,,,0.3333333333333333,0.3333333333333333,0.5,,0.3333333333333333,0.5,,,1.0,0.5,,1.0,0.5,,,,1.0,,,,,61.276595744680854,,25.0,22.0,25.0,22.0,0.6666666666666666,0.5,1.0,,0.3333333333333333,,,,,,,,,,,,,,0.6666666666666666,,0.4827333333333333,,0.3333333333333333,0.3333333333333333,4.633333333333334,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,0.3795,,0.5,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2013,2012-13,False
101139-201956-202681-202684-2760,1610612739,"CJ Miles, Omri Casspi, Kyrie Irving, Tristan Thompson, Anderson Varejao","Miles, Casspi, Irving, Thompson, Varejao",101139-201956-202681-202684-2760,CLE,44.0,1,1.0,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,2.0,,1.0,,2.0,,2.0,2.0,,,1.0,,,1.0,,1.0,,,1.0,,2.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,1.0,,,1.0,1.0,,,,,,,,32.72727272727273,,25.0,,14.0,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,0.3333333333333333,,,,0.5,0.6666666666666666,,0.5324,0.4003,,,6.65,25.4,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.5,0.5,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2013,2012-13,False
101139-201956-202684-202951-203092,1610612739,"CJ Miles, Omri Casspi, Tristan Thompson, Jeremy Pargo, Tyler Zeller","Miles, Casspi, Thompson, Pargo, Zeller",101139-201956-202684-202951-203092,CLE,1235.0,5,21.0,-7.0,39.0,42.0,6.0,81.0,3.0,11.0,2.0,1.0,8.0,4.0,10.0,1.0,4.0,9.0,8.0,29.0,4.0,10.0,2.0,30.0,37.0,3.0,8.0,8.0,12.0,9.0,4.0,8.0,4.0,4.0,8.0,4.0,1.0,1.0,2.0,20.0,7.0,5.0,14.0,2.0,21.0,8.0,29.0,,1.0,,1.0,4.0,1.0,3.0,3.0,,7.0,2.0,5.0,,11.0,1.0,1.0,3.0,,,,,3.0,2.0,3.0,3.0,3.0,2.0,27.0,0.5,0.5,1.0,0.4,0.4,0.27586206896551724,0.358974358974359,0.375,0.2564102564102564,0.27586206896551724,0.36363636363636365,0.5714285714285714,1.0,0.6363636363636364,0.3333333333333333,0.7142857142857143,0.6551724137931034,0.2962962962962963,0.25,0.3333333333333333,0.7,0.75,0.5,1.0,0.6,,94.44534412955466,0.6666666666666666,15.282051282051283,15.214285714285714,13.974358974358974,13.857142857142858,0.28205128205128205,0.2727272727272727,0.42857142857142855,0.3333333333333333,0.20512820512820512,0.125,0.2,1.0,0.2564102564102564,0.4,0.4444444444444444,0.5,0.02564102564102564,0.23076923076923078,0.4444444444444444,0.4444444444444444,1.0,0.4,0.5384615384615384,0.4444444444444444,0.49958461538461535,0.48201,0.05,0.06666666666666667,8.586206896551724,25.490000000000002,5.0,1.0,,,0.16666666666666666,0.2,1.0,,,,,,,,,,,,,,,,,,,,0.375,,,,,,,,,,3.0,,0.3,0.3,0.42857142857142855,0.1,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,2.0,,2.0,0.4,,,,1.0,0.5,,,,,,,,,,1.0,0.5,1.0,,,,,,,,,1610612739,2013,2012-13,False
