EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,LongMidRangeFGM,LongMidRangeAssists,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,ShootingFouls,Loose Ball Fouls,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,OffThreePtRebounds,LostBallTurnovers,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3A,PenaltyFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3Frequency,PenaltyArc3Frequency,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,FTDefRebounds,BadPassSteals,PenaltyTurnovers,Offensive Fouls,Blocked2s,BlockedShortMidRange,Blocks,DefensiveGoaltends,SecondChanceFg3Pct,PenaltyFg3Pct,DefFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceFtPoints,HeaveAttempts,SecondChanceTurnovers,Transition Take Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockedAtRim,RecoveredBlocks,OffLongMidRangeReboundPct,BlocksRecoveredPct,Technical Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,Charge Fouls,PenaltyCorner3FGM,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations,Blocked3s,BlockedArc3,OffensiveGoaltends,3pt And 1 Free Throw Trips,BlockedCorner3,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,LongMidRangePctBlocked,Transition Take Fouls Drawn,team_id,year,season,team_vs
1626166-1626171-1626192-1627736-201572,1610612749,"Cameron Payne, Bobby Portis, Pat Connaughton, Malik Beasley, Brook Lopez","Payne, Portis, Connaughton, Beasley, Lopez",1626166-1626171-1626192-1627736-201572,MIL,743.0,6,12.0,-8.0,25.0,25.0,2.0,1.0,50.0,7.0,10.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,2.0,3.0,6.0,11.0,15.0,4.0,8.0,2.0,36.0,44.0,1.0,1.0,2.0,2.0,2.0,4.0,18.0,4.0,9.0,3.0,2.0,6.0,3.0,1.0,9.0,3.0,12.0,2.0,1.0,6.0,3.0,27.0,1.0,2.0,4.0,6.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,4.0,2.0,3.0,34.0,4.0,2.0,0.8181818181818182,0.9,0.75,0.5,0.5,0.7333333333333333,1.0,1.0,0.7391304347826086,1.0,1.0,0.75,1.0,1.0,0.34782608695652173,0.06666666666666667,0.1,0.6666666666666666,0.5714285714285714,0.25,1.0,0.6666666666666666,0.125,0.3333333333333333,0.5,1.0,0.5,1.0,96.90444145356662,12.68,17.04,12.68,16.56,0.43478260869565216,0.7,0.7777777777777778,0.8571428571428571,0.17391304347826086,1.0,1.0,0.75,0.043478260869565216,0.08695652173913043,0.5,0.5,1.0,0.2608695652173913,0.5,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,0.782608695652174,0.5,0.568045652173913,0.617,0.7381,0.125,0.1875,0.05555555555555555,0.1111111111111111,5.173333333333333,25.8125,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2024,2023-24,True
1626166-1626171-1626192-1627736-203109,1610612749,"Cameron Payne, Bobby Portis, Pat Connaughton, Malik Beasley, Jae Crowder","Payne, Portis, Connaughton, Beasley, Crowder",1626166-1626171-1626192-1627736-203109,MIL,354.0,3,6.0,-2.0,10.0,12.0,,1.0,22.0,2.0,3.0,2.0,2.0,,,1.0,3.0,3.0,,,2.0,2.0,5.0,9.0,2.0,2.0,,16.0,18.0,2.0,2.0,4.0,,,,6.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,4.0,1.0,,1.0,,9.0,2.0,3.0,1.0,4.0,2.0,6.0,,,,,,2.0,2.0,3.0,3.0,,1.0,1.0,1.0,12.0,,,0.6,0.75,0.5,1.0,1.0,0.5555555555555556,1.0,,0.7272727272727273,1.0,,0.7272727272727273,1.0,,0.18181818181818182,0.1111111111111111,,,1.0,0.5,1.0,1.0,0.5,1.0,,1.0,,1.0,89.4915254237288,19.6,13.166666666666666,18.9,13.166666666666666,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,0.2727272727272727,0.3333333333333333,0.5,,0.2727272727272727,,,,,0.18181818181818182,1.0,1.0,0.5,1.0,1.0,,,0.45454545454545453,1.0,0.4675318181818182,0.55235,,0.09090909090909091,0.1111111111111111,0.25,,9.588888888888889,28.45,,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2024,2023-24,True
1626166-1626171-1626192-1627736-203114,1610612749,"Cameron Payne, Bobby Portis, Pat Connaughton, Malik Beasley, Khris Middleton","Payne, Portis, Connaughton, Beasley, Middleton",1626166-1626171-1626192-1627736-203114,MIL,45.0,1,1.0,2.0,2.0,1.0,,,3.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,1.0,,2.0,,,,,,,,2.0,,,,,1.0,,,1.0,,1.0,,,1.0,,2.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,2.0,,,1.0,1.0,,,,1.0,,,0.5,,,0.5,,,0.5,,,,,,,,,,,,,,96.0,13.0,19.0,13.0,19.0,0.5,1.0,1.0,1.0,,,,,,,,,,0.5,,,,,,,,1.0,,0.6349,,,,,,,1.8,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2024,2023-24,True
1626166-1626171-1626192-1627736-203507,1610612749,"Cameron Payne, Bobby Portis, Pat Connaughton, Malik Beasley, Giannis Antetokounmpo","Payne, Portis, Connaughton, Beasley, Antetokounmpo",1626166-1626171-1626192-1627736-203507,MIL,641.0,5,11.0,-3.0,21.0,21.0,,4.0,42.0,5.0,8.0,2.0,3.0,,,1.0,3.0,2.0,1.0,3.0,2.0,8.0,7.0,13.0,3.0,11.0,,23.0,26.0,2.0,3.0,4.0,,,,4.0,10.0,9.0,,4.0,8.0,2.0,,2.0,3.0,5.0,2.0,1.0,2.0,,13.0,3.0,7.0,3.0,10.0,5.0,15.0,,,2.0,,1.0,1.0,3.0,5.0,2.0,,1.0,1.0,1.0,19.0,,,0.2857142857142857,0.4,1.0,0.2727272727272727,0.2727272727272727,0.5384615384615384,0.6666666666666666,,0.4791666666666667,0.4,,0.4791666666666667,0.4,,0.4583333333333333,,,0.6666666666666666,0.75,0.5,0.7777777777777778,0.7692307692307693,0.35714285714285715,0.6666666666666666,,0.6666666666666666,1.0,0.7142857142857143,94.35257410296411,15.714285714285714,14.80952380952381,15.095238095238095,14.333333333333334,0.3333333333333333,0.625,0.625,0.4,0.125,0.3333333333333333,0.3333333333333333,,0.08333333333333333,0.125,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.25,0.25,1.0,0.6,0.6666666666666666,,,0.7916666666666666,0.25,0.5468145833333333,0.6063333333333333,,0.041666666666666664,0.07692307692307693,0.17391304347826086,,5.576923076923077,26.436363636363637,,4.0,1.0,,,,1.0,4.0,1.0,,0.5,,0.5,0.5,,,1.0,1.0,2.0,2.0,1.0,0.25,0.16666666666666666,0.5,1.0,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2024,2023-24,True
1626166-1626171-1626192-1630699-1631260,1610612749,"Cameron Payne, Bobby Portis, Pat Connaughton, MarJon Beauchamp, AJ Green","Payne, Portis, Connaughton, Beauchamp, Green",1626166-1626171-1626192-1630699-1631260,MIL,107.0,1,2.0,-3.0,4.0,3.0,3.0,,7.0,,,,,,,,,,,1.0,,1.0,,,,2.0,2.0,2.0,5.0,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,2.0,,,2.0,2.0,3.0,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,1.0,,,,,,,,,,,,,,94.2056074766355,11.0,21.0,11.0,18.666666666666668,,,,,,,,,,0.5,,,,0.5,,,,,,,,1.0,,0.60255,,0.60255,,,,1.0,,23.35,0.75,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2024,2023-24,True
1626166-1626171-1626192-1630699-201572,1610612749,"Cameron Payne, Bobby Portis, Pat Connaughton, MarJon Beauchamp, Brook Lopez","Payne, Portis, Connaughton, Beauchamp, Lopez",1626166-1626171-1626192-1630699-201572,MIL,62.0,2,1.0,3.0,2.0,2.0,,,4.0,,,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,3.0,,,,,,,,,,3.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,3.0,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,3.0,,,,,1.0,1.0,1.0,,,,0.75,,,0.75,,,0.5,,,,1.0,,1.0,1.0,,,,1.0,,1.0,92.9032258064516,17.0,14.0,17.0,14.0,,,,,0.5,,,,,,,,,0.5,1.0,1.0,1.0,,,,,0.5,1.0,0.49425,,,,,,,7.4,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2024,2023-24,True
1626166-1626171-1626192-1630699-203081,1610612749,"Cameron Payne, Bobby Portis, Pat Connaughton, MarJon Beauchamp, Damian Lillard","Payne, Portis, Connaughton, Beauchamp, Lillard",1626166-1626171-1626192-1630699-203081,MIL,340.0,2,6.0,-2.0,12.0,11.0,5.0,,23.0,6.0,6.0,,,1.0,1.0,,3.0,,,,,2.0,6.0,9.0,,2.0,1.0,13.0,15.0,,,,1.0,3.0,3.0,10.0,2.0,,,,2.0,,,5.0,,5.0,,,5.0,,10.0,,1.0,1.0,2.0,,2.0,2.0,2.0,,,,,,1.0,2.0,1.0,2.0,,1.0,13.0,3.0,5.0,0.8333333333333334,0.8333333333333334,,,,0.6666666666666666,,0.3333333333333333,0.5454545454545454,,0.25,0.5416666666666666,,0.3,0.18181818181818182,,,,1.0,,1.0,1.0,,,,,1.0,,97.41176470588235,14.5,15.090909090909092,14.5,14.363636363636363,0.5454545454545454,1.0,1.0,0.8333333333333334,0.2727272727272727,,,,,,,,,0.18181818181818182,,,,,,0.25,1.0,0.7272727272727273,,0.5733090909090909,,0.461625,0.08333333333333333,0.1,,0.23076923076923078,4.133333333333334,26.9,0.4166666666666667,11.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2024,2023-24,True
1626166-1626171-1626192-1630699-203109,1610612749,"Cameron Payne, Bobby Portis, Pat Connaughton, MarJon Beauchamp, Jae Crowder","Payne, Portis, Connaughton, Beauchamp, Crowder",1626166-1626171-1626192-1630699-203109,MIL,912.0,6,15.0,17.0,28.0,28.0,11.0,4.0,56.0,5.0,7.0,,2.0,1.0,3.0,4.0,7.0,,,4.0,7.0,10.0,9.0,14.0,7.0,14.0,6.0,45.0,28.0,,2.0,6.0,3.0,6.0,12.0,10.0,8.0,12.0,9.0,,10.0,7.0,1.0,5.0,4.0,9.0,4.0,,3.0,2.0,22.0,2.0,4.0,7.0,13.0,4.0,17.0,1.0,,1.0,,1.0,2.0,3.0,8.0,6.0,,7.0,3.0,4.0,39.0,12.0,11.0,0.5555555555555556,0.5555555555555556,0.5714285714285714,0.5,0.5,0.6428571428571429,,0.5,0.6964285714285714,0.6,0.4090909090909091,0.75,0.6,0.5,0.5,0.07142857142857142,,0.3333333333333333,0.7777777777777778,0.4,0.6666666666666666,0.7333333333333333,0.3333333333333333,0.5,1.0,0.6,1.0,0.6666666666666666,88.42105263157895,14.535714285714286,18.035714285714285,13.75,17.214285714285715,0.25,0.7142857142857143,0.7142857142857143,0.6,0.25,0.5714285714285714,0.6666666666666666,0.5,,0.14285714285714285,,,,0.35714285714285715,0.7,0.7,0.5714285714285714,0.4,,0.2727272727272727,0.3333333333333333,0.75,0.7,0.5060625,0.50165,0.5170227272727272,0.13793103448275862,0.26666666666666666,0.13333333333333333,0.26666666666666666,5.985714285714286,26.192857142857143,0.39285714285714285,8.0,,,,,,3.0,,0.14285714285714285,0.3333333333333333,,,,,,1.0,2.0,3.0,2.0,,0.2857142857142857,,0.5,,0.2,0.4,3.0,2.0,5.0,3.0,1.0,1.0,0.2727272727272727,0.18181818181818182,,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.2,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2024,2023-24,True
1626166-1626171-1626192-1630699-203114,1610612749,"Cameron Payne, Bobby Portis, Pat Connaughton, MarJon Beauchamp, Khris Middleton","Payne, Portis, Connaughton, Beauchamp, Middleton",1626166-1626171-1626192-1630699-203114,MIL,215.0,1,4.0,-3.0,7.0,8.0,,2.0,15.0,2.0,5.0,1.0,3.0,,,,1.0,,,,,1.0,2.0,6.0,,1.0,4.0,8.0,11.0,1.0,3.0,3.0,,,,2.0,2.0,,,2.0,1.0,,,1.0,,1.0,,,1.0,,2.0,3.0,2.0,1.0,3.0,4.0,7.0,,,1.0,,1.0,,1.0,1.0,3.0,,6.0,,3.0,5.0,,,0.5,1.0,,,,0.3333333333333333,0.3333333333333333,,0.2857142857142857,0.3333333333333333,,0.4,0.375,,0.14285714285714285,,,1.0,1.0,0.75,1.0,1.0,0.8,1.0,,1.0,,1.0,100.46511627906976,16.142857142857142,12.75,15.714285714285714,12.75,0.7142857142857143,0.4,0.4,0.5,0.14285714285714285,,,,,,,,,0.14285714285714285,,,,1.0,0.3333333333333333,,,0.8571428571428571,,0.5292714285714285,0.59115,,0.3,0.3333333333333333,0.375,,3.1,27.2,,,,,1.0,,,1.0,,,,0.2,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2024,2023-24,True
1626166-1626171-1626192-1630699-203507,1610612749,"Cameron Payne, Bobby Portis, Pat Connaughton, MarJon Beauchamp, Giannis Antetokounmpo","Payne, Portis, Connaughton, Beauchamp, Antetokounmpo",1626166-1626171-1626192-1630699-203507,MIL,2647.0,14,44.0,-6.0,92.0,91.0,17.0,11.0,183.0,19.0,27.0,2.0,3.0,4.0,5.0,11.0,17.0,10.0,2.0,4.0,5.0,25.0,35.0,54.0,7.0,29.0,13.0,104.0,110.0,3.0,4.0,12.0,6.0,8.0,21.0,42.0,28.0,18.0,3.0,6.0,24.0,5.0,3.0,21.0,6.0,27.0,4.0,2.0,9.0,8.0,60.0,5.0,16.0,15.0,32.0,12.0,44.0,7.0,3.0,11.0,4.0,7.0,6.0,17.0,14.0,21.0,1.0,15.0,4.0,6.0,92.0,21.0,17.0,0.6,0.65625,0.8571428571428571,0.2413793103448276,0.25,0.6481481481481481,0.75,0.75,0.5481927710843374,0.75,0.46875,0.5842696629213483,0.75,0.525,0.3493975903614458,0.05555555555555555,0.1111111111111111,0.6470588235294118,0.75,0.2631578947368421,0.7272727272727273,0.7380952380952381,0.3076923076923077,0.375,0.4,0.75,1.0,0.7647058823529411,99.55421231582923,14.673913043478262,14.252747252747254,14.021739130434783,13.758241758241759,0.3253012048192771,0.7037037037037037,0.7916666666666666,0.47368421052631576,0.20481927710843373,0.6470588235294118,0.6470588235294118,0.7272727272727273,0.12048192771084337,0.04819277108433735,0.5,0.5,1.0,0.30120481927710846,0.2,0.2,0.8,0.375,0.6666666666666666,0.3125,0.8,0.6746987951807228,0.20833333333333334,0.548640243902439,0.6036333333333334,0.5204833333333333,0.07058823529411765,0.10714285714285714,0.11538461538461539,0.20192307692307693,6.4185185185185185,26.817241379310346,0.18478260869565216,23.0,5.0,4.0,1.0,,1.0,9.0,,,0.16666666666666666,0.027777777777777776,0.5,0.5,0.8,,1.0,3.0,4.0,7.0,4.0,0.35,0.3333333333333333,0.5,0.6,0.125,0.375,1.0,7.0,8.0,6.0,4.0,3.0,0.0625,0.4375,,2.0,2.0,1.0,2.0,1.0,1.0,4.0,3.0,,6.0,1.0,6.0,,0.5,0.125,1.0,0.6666666666666666,1.0,0.14285714285714285,,1.0,4.0,1.0,1.0,1.0,5.0,2.0,0.2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2024,2023-24,True
